# OND_WU																								
# released 2014, March 7																								
huc12	newhydroid	AqGwWL	CoGwWL	DoGwWL	InGwWL	IrGwWL	LvGwWL	MiGwWL	ReGwWL	TeGwWL	WsGwWL	AqSwWL	CoSwWL	InSwWL	IrSwWL	MiSwWL	TeSwWL	WsSwWL	InGwRT	InSwRT	STswRT	WsGwRT	WSunkTR	WStrans
20401010203	133	0	0	0	0	0	0	0		0	-0.027556093	0	0	0	0	0	0	0	0	0	0	0		0
20401010203	139	0	0	0	-0.000937126	0	0	0		0	-0.068051342	0	0	0	0	0	0	0	0	0	0.001889206	0		0
20401010203	85	0	0	0	-0.00021368	0	0	0		0	-0.104665094	0	0	0	0	0	0	0	0	0	0.000227292	0		0
20401010203	99	0	0	0	-0.000128698	0	0	0		0	-0.045183838	0	0	0	0	0	0	0	0	0	0.00025945	0		0
20401010204	154	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010204	158	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010204	160	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010204	167	0	0	0	0	0	0	0		0	-9.24E-05	0	0	0	0	0	0	0	0	0	0	0		0
20401010204	171	0	0	0	0	0	0	0		0	-0.000330497	0	0	0	0	0	0	0	0	0	0	0		0
20401010204	174	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010204	175	0	0	0	-0.000130537	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.000263157	0		0
20401010204	176	0	0	0	-4.81E-09	0	0	0		0	0	0	0	0	0	0	0	0	0	0	9.69E-09	0		0
20401010204	178	0	0	0	-2.86E-07	0	0	0		0	-5.84E-05	0	0	0	0	0	0	0	0	0	5.76E-07	0		0
20401010204	179	0	0	0	-0.003316231	0	0	0		0	-1.71E-07	0	0	0	0	0	0	0	0	0	0.00668538	0		0
20401010205	113	0	0	0	-0.024380322	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.049149692	0		0
20401010205	116	0	0	0	-0.026059876	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.052535601	0		0
20401010205	121	0	0	0	-0.008760719	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.017661237	0		0
20401010205	124	0	0	0	-0.03534386	0	0	0		0	-0.000193804	0	0	0	0	0	0	0	0	0	0.071251717	0		0
20401010205	128	0	0	0	-0.085736763	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.172841666	0		0
20401010205	153	0	0	0	-0.019779483	0	0	0		0	-8.48E-05	0	0	0	0	0	0	0	0	0	0.039874597	0		0
20401010205	159	0	0	0	-0.062287162	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.125568268	0		0
20401010205	162	0	0	0	-0.060341114	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.121645118	0		-3.58E-05
20401010205	180	0	0	0	-0.002167385	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.004369356	0		0
20401010205	181	0	0	0	-0.0244664	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.049323222	0		0
20401010205	196	0	0	0	-0.069594796	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.140300146	0		-0.070947029
20401010205	216	0	0	0	-0.077715534	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.15667121	0		-0.006956337
20401010205	98	0	0	0	-0.059739076	0	0	0		0	-7.19E-05	0	0	0	0	0	0	0	0	0	0.120431436	0		0
20401010206	138	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010206	143	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010206	146	0	0	0	-0.000331909	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.000669114	0		-0.053712997
20401010206	164	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010206	166	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010206	182	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010206	201	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010206	210	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-0.000292517
20401010206	212	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-0.012162494
20401010206	227	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-0.003842556
20401010206	251	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-0.701985424
20401010207	197	0	0	0	-0.000534963	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.001078463	0		-13.44749168
20401010207	219	0	0	0	-0.001750777	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.003529491	0		-6.235174029
20401010207	235	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-4.672199504
20401010207	240	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-8.482551224
20401010207	243	0	0	0	-2.30E-05	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4.64E-05	0		-7.134042553
20401010207	246	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-7.622659564
20401010207	265	0	0	0	-4.18E-05	0	0	0		0	0	0	0	0	0	0	0	0	0	0	8.42E-05	0		-11.00194837
20401010207	268	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-1.950108634
20401010207	269	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-1.296465217
20401010207	271	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-11.43943366
20401010207	272	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-4.148119882
20401010207	273	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-5.62351545
20401010207	278	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-10.6015736
20401010207	281	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-8.136695593
20401010207	293	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-8.424242085
20401010207	298	0	0	0	0	0	0	0		0	-0.031510828	0	0	0	0	0	0	0	0	0	0	0		-10.10835462
20401010301	191	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010301	218	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010301	229	0	0	0	0	0	0	0		0	-3.94E-05	0	0	0	0	0	0	0	0	0	0	0		0
20401010301	263	0	0	0	0	0	0	0		0	-2.22E-05	0	0	0	0	0	0	0	0	0	0	0		-0.049618434
20401010301	295	0	0	0	0	0	0	0		0	-0.000355358	0	0	0	0	0	0	0	0	0	0	0		0
20401010302	204	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010302	207	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010302	221	0	0	0	0	0	0	0		0	-2.46E-05	0	0	0	0	0	0	0	0	0	0	0		0
20401010302	258	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010302	277	0	0	0	0	0	0	0		0	-8.35E-05	0	0	0	0	0	0	0	0	0	0	0		0
20401010302	285	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010302	306	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010303	311	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010303	323	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010303	337	0	0	0	0	0	0	0		0	-5.14E-05	0	0	0	0	0	0	0	0	0	0	0		0
20401010303	338	0	0	0	0	0	0	0		0	-0.000514012	0	0	0	0	0	0	0	0	0	0	0		0
20401010303	350	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010303	351	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010303	358	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010303	360	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010303	385	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010303	386	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010304	309	0	0	0	0	0	0	0		0	-0.016917317	0	0	0	0	0	0	0	0	0	0	0		0
20401010304	312	0	0	0	0	0	0	0		0	-0.032877528	0	0	0	0	0	0	0	0	0	0	0		0
20401010304	328	0	0	0	0	0	0	0		0	-0.065812459	0	0	0	0	0	0	0	0	0	0	0		0
20401010304	329	0	0	0	0	0	0	0		0	-0.004998054	0	0	0	0	0	0	0	0	0	0	0		0
20401010304	339	0	0	0	0	0	0	0		0	-1.67E-05	0	0	0	0	0	0	0	0	0	0	0		0
20401010304	364	0	0	0	0	0	0	0		0	-0.026294767	0	0	0	0	0	0	0	0	0	0	0		0
20401010304	366	0	0	0	0	0	0	0		0	-0.017876992	0	0	0	0	0	0	0	0	0	0	0		0
20401010304	367	0	0	0	0	0	0	0		0	-0.003473364	0	0	0	0	0	0	0	0	0	0	0		0
20401010304	372	0	0	0	0	0	0	0		0	-0.025403471	0	0	0	0	0	0	0	0	0	0	0		0
20401010304	373	0	0	0	0	0	0	0		0	-0.011919567	0	0	0	0	0	0	0	0	0	0	0		0
20401010304	384	0	0	0	0	0	0	0		0	-0.024784243	0	0	0	0	0	0	0	0	0	0	0		0
20401010304	391	0	0	0	0	0	0	0		0	-0.001162871	0	0	0	0	0	0	0	0	0	0	0		0
20401010305	345	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-0.008757084
20401010305	356	0	0	0	0	0	0	0		0	-0.000285368	0	0	0	0	0	0	0	0	0	0	0		-0.005947092
20401010305	371	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010305	381	0	0	0	0	0	0	0		0	-0.000297514	0	0	0	0	0	0	0	0	0	0	0		0
20401010305	392	0	0	0	0	0	0	0		0	-6.57E-05	0	0	0	0	0	0	0	0	0	0	0		0
20401010305	396	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010305	398	0	0	0	0	0	0	0		0	-0.000212863	0	0	0	0	0	0	0	0	0	0	0		0
20401010305	404	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010305	405	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4.66E-07	0		0
20401010305	406	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010305	411	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010305	412	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4.90E-07	0		0
20401010305	413	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2.75E-08	0		0
20401010305	419	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2.36E-06	0		0
20401010305	427	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010305	429	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2.46E-07	0		0
20401010306	322	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-0.005473323
20401010306	331	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		-0.007024894
20401010306	332	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010306	368	0	0	0	0	0	0	0		0	0	0	0	0	0	-0.00023347	0	0	0	0	7.28E-06	0		0
20401010306	369	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010307	420	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1.39E-05	0		0
20401010307	431	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.000101011	0		0
20401010307	432	0	0	0	0	0	0	0		0	0	0	0	0	0	-0.000117069	0	0	0	0	2.35E-05	0		0
20401010307	434	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.000181457	0		0
20401010307	435	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	5.47E-06	0		0
20401010307	438	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	9.19E-05	0		0
20401010307	439	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	8.58E-05	0		0
20401010307	445	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1.57E-05	0		0
20401010307	453	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.000244596	0		0
20401010307	454	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	8.04E-05	0		0
20401010307	455	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	8.79E-05	0		0
20401010307	456	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.000132907	0		0
20401010307	473	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	9.06E-05	0		0
20401010307	474	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.000322738	0		0
20401010401	537	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1.12E-05	0		0
20401010401	542	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	5.78E-06	0		0
20401010401	543	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2.55E-06	0		0
20401010401	544	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3.75E-06	0		0
20401010401	548	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010401	553	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010401	563	0	0	0	0	0	0	0		0	-1.12E-06	0	0	0	0	0	0	0	0	0	9.02E-07	0		0
20401010402	507	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.00025196	0		0
20401010402	517	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.000302691	0		0
20401010402	519	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.001665508	0		0
20401010402	520	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.001315467	0		0
20401010402	534	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.000292046	0		0
20401010402	573	0	0	0	0	0	0	0		0	-1.38E-05	0	0	0	0	0	0	0	0	0	0.001220678	0		0
20401010403	447	0	0	0	0	0	0	0		0	0	0	0	0	0	-0.001048506	0	0	0	0	2.36E-06	0		0
20401010403	472	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	8.57E-07	0		0
20401010403	478	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010403	493	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010403	500	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010403	505	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2.31E-07	0		0
20401010403	506	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3.20E-06	0		0
20401010404	442	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010404	449	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010404	458	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010404	459	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010404	477	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010405	511	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010405	524	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2.00E-06	0		0
20401010405	529	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010405	532	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2.71E-06	0		0
20401010405	533	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010405	560	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2.32E-06	0		0
20401010405	561	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	8.22E-07	0		0
20401010406	457	0	0	0	0	0	0	0		0	0	0	0	0	0	-2.31E-05	0	0	0	0	0	0		0
20401010406	462	0	0	0	0	0	0	0		0	0	0	0	0	0	-0.000101307	0	0	0	0	0	0		0
20401010406	464	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010406	468	0	0	0	0	0	0	0		0	0	0	0	0	0	-0.00013428	0	0	0	0	0	0		0
20401010406	480	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010406	484	0	0	0	0	0	0	0		0	0	0	0	0	0	-8.22E-06	0	0	0	0	0	0		0
20401010406	486	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010406	487	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010406	489	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1.38E-06	0		0
20401010406	491	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3.14E-07	0		0
20401010406	495	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010406	496	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010406	499	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010406	502	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010501	465	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010501	483	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010501	488	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010501	515	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010501	516	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010501	518	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
