 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	jlant
Date:	9/16/2014 9:56:27 AM
StationID:	01435000
Water Year average monthly flow
Year	Month	Discharge (cfs)	Subsurface Flow (mm/day)	Impervious Flow (mm/day)	Infiltration Excess (mm/day)	Overland Flow (mm/day)	PET (mm/day)	Snow Pack (mm)	Precipitation (mm/day)	Storage Deficit (mm/day)	Return Flow (mm/day)
1983	6	213.449020683746	2.79593084880796	0.00040300243111852	0.210976224061804	0	3.55079943274088	0	5.1692348054265	288.200568806242	0
1983	7	53.7628873908224	0.767623467158271	4.75325028906938E-05	0.00251587767273866	0	3.94637574686639	0	1.84227185076469	303.38715345766	0
1983	8	33.9724510079064	0.46099393585918	0.000132902638625751	0.026467670862943	0	3.65103474416777	0	3.45627712890334	310.066379236705	0
1983	9	51.9815120434624	0.378136015101937	0.000233914490121607	0.365898609419018	0	2.82455981661221	0	2.16194766592319	313.300295539963	0
1984	10	35.4573742901934	0.470190960808049	0.000161987613947427	0.0214555550833028	0	1.52276909888352	0	3.0179040724086	309.618079820894	0
1984	11	252.032614068663	3.34901056176243	0.000732399623586914	0.176053249498382	0	0.819410637932206	7.14864181114625	5.90884085224462	288.902748665414	0
1984	12	448.818622931218	5.87028366443886	0.000763643692716665	0.428435394171576	0	0.27561328678268	61.597767743979	6.80152269477618	276.193378355817	0
1984	1	120.722486721379	1.67635588514364	0.000131206924903014	0.0197338920706491	0	0.13352461797371	334.023780311212	2.43735356216283	292.33209174011	0
1984	2	341.217235989441	4.64542629515372	0.000591334784314879	0.137806571137794	0	0.621799663381638	227.977304162519	5.05343378691065	276.449022464107	0
1984	3	216.425482892718	2.97839328415415	0.000239420014135805	0.0595605416177666	0	0.458487451743983	342.424419785124	4.25821258847841	282.87329659755	0
1984	4	444.63000482305	5.92956987294085	0.00068487514607802	0.313989538975385	0	1.39835105553855	115.515875584434	5.48453156449495	275.805944645862	0
1984	5	386.679165412649	4.82229234552596	0.000972991947843609	0.598070936824404	0	2.17150402881934	0	8.93892187536893	281.520929319936	0
1984	6	127.827991745854	1.76088800936092	0.000157949681973393	0.0529317831358397	0	3.58064392636513	0	2.49625102412362	295.9077257351	0
1984	7	104.705701102284	1.34328195920524	0.00030853715640324	0.118865715434908	0	3.49660692145301	0	5.60535607622758	294.214042522128	0
1984	8	65.3737950700044	0.902583567771244	0.000130992574587522	0.0238099539482177	0	3.45247585024693	0	3.19010267069093	300.42191689184	0
1984	9	36.7452481450267	0.50649614705831	6.57670860973475E-05	0.0144207997165138	0	2.34837168593585	0	1.96075717011052	308.914136140551	0
1985	10	26.9197692598083	0.346149243045222	0.000135446211045259	0.0324751254656035	0	1.70120334240635	0	2.5895830710348	314.540329556445	0
1985	11	84.4854208120895	0.929323747049303	0.00029625642793655	0.246068254624294	0	0.754115749995169	0	3.22086787284129	300.496063320235	0
