 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	jlant
Date:	9/16/2014 9:40:48 AM
StationID:	01413500
Water Year average monthly flow
Year	Month	Discharge (cfs)	Subsurface Flow (mm/day)	Impervious Flow (mm/day)	Infiltration Excess (mm/day)	Overland Flow (mm/day)	PET (mm/day)	Snow Pack (mm)	Precipitation (mm/day)	Storage Deficit (mm/day)	Return Flow (mm/day)
1983	4	1058.99503497778	5.83690384939933	0.0109141948406657	0.235474945833375	0	1.33201711130216	62.3463089792898	8.07929682793981	376.133620877255	0
1983	5	420.79176433117	2.3872490866998	0.00151547485627792	0.00954738964642122	0	2.24905197253672	0	3.63197271890273	395.582462196175	0
1983	6	234.097412751314	1.2617461248326	0.00391227066167214	0.085465587242118	0	3.58974251193255	0	4.07194279144431	406.303701575127	0
1983	7	115.93596768246	0.688673671004652	0.000265483759046767	0.000822264964656792	0	3.94996984063315	0	1.26762041731833	419.841717052123	0
1983	8	85.4766812565293	0.477274540519531	0.00203064165444152	0.0166153121233599	0	3.60476854358306	0	3.56017682696598	426.631164332974	0
1983	9	110.575420342144	0.390735988508673	0.00265580559354488	0.250863826748582	0	2.7414236686826	0	2.14841984915716	431.206143159937	0
1984	10	68.0845180255066	0.384019182692871	0.00104430183591765	0.00253016473597055	0	1.51817418557682	0	2.24665147226598	431.403222669221	0
1984	11	281.401320650403	1.4262339277976	0.00725282868693828	0.181638428165202	0	0.812788108892743	13.5919206154336	4.98615648545124	416.726860161979	0
1984	12	858.416249035215	4.73013662606599	0.00728789702617516	0.179246388189086	0	0.260202615485003	49.9038521266012	5.01517055152888	381.549061475916	0
1984	1	271.736556418669	1.55129216020352	0.000917328081071871	0.00253828961772062	0	0.144650450469751	239.000183975059	2.03693350851605	401.929009363711	0
1984	2	603.006209352935	3.40789585078408	0.00501978265682448	0.0458630027576193	0	0.631719220836425	148.486481720024	3.95635941546647	385.857355156563	0
1984	3	493.849006978748	2.81329645273021	0.0033058534924909	0.0180471427916745	0	0.46073401823864	181.456331901181	3.79557437998385	388.505940603318	0
1984	4	907.380213947659	5.07161644386462	0.00718127930574508	0.123935577704768	0	1.41830388140517	33.3726809162186	5.05252562431963	377.478459627403	0
1984	5	701.344619376905	3.64399727559303	0.0101636968965673	0.425501317845856	0	2.15480550165121	0	7.95774706133221	389.591932561703	0
1984	6	414.309881165239	2.30135537272744	0.00154283220239255	0.0279701397880026	0	3.56906886977651	0	2.04248341378299	400.127445874742	0
1984	7	162.301599676971	0.87384134519373	0.00314098999291047	0.0475004395938151	0	3.51091554516761	0	5.23438582544141	413.887767732155	0
1984	8	155.253426161133	0.872193035365171	0.00259672704065097	0.0200325592449478	0	3.46958484482291	0	3.71006924627454	413.920504112364	0
1984	9	186.898153712036	1.06861779939695	0.00209076972212857	0.00716517790133453	0	2.29561720373677	0	2.62542015293316	409.907221484393	0
1985	10	112.839703792843	0.623780534173608	0.00188881803519126	0.0183570291010887	0	1.69592951966301	0	2.59369792063302	421.248012392599	0
1985	11	187.327384715197	1.01528504772231	0.00286433537977796	0.0531774174528988	0	0.778206761730463	0.612532174194672	2.84091868459757	411.092966654186	0
