 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	jlant
Date:	11/28/2014 2:55:34 PM
StationID:	20141128_test
Date	Discharge (cfs)	Subsurface Flow (mm/day)	Impervious Flow (mm/day)	Infiltration Excess (mm/day)	Initial Abstracted Flow (mm/day)	Overland Flow (mm/day)	PET (mm/day)	AET(mm/day)	Average Soil Root zone (mm)	Average Soil Unsaturated Zone (mm)	Snow Pack (mm)	Precipitation (mm/day)	Storage Deficit (mm/day)	Return Flow (mm/day)	Water Use (cfs)	Discharge + Water Use (cfs)
01/08/2006	162.587060344	2.32112659691	1.34897109745e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00163704076613	352.5491219	1.23168978884	278.534186029	0.0	20.88765625	183.474716594
01/09/2006	150.093692921	2.14625607558	6.12431930755e-12	0.0	0.0	0.0	0.51939627983	0.51936868458	61.484702778	0.0	349.210729817	0.0	280.695038191	0.0	20.88765625	170.981349171
01/10/2006	127.396933202	1.81447017668	1.69867669838e-05	0.0	0.000225838364132	0.0	0.697089210202	0.697089210202	61.6702598495	0.0228904124567	332.830098236	0.0	281.796042615	0.0	20.88765625	148.284589452
01/11/2006	116.444998098	1.66059121038	2.67059785023e-06	0.0	8.48799145547e-05	0.0	0.591075119169	0.591075119169	61.6702598495	0.0153252453504	323.97238798	0.0	283.168161601	0.0	20.88765625	137.332654348
01/12/2006	246.775885086	2.46594553415	0.00204231451613	0.922452123685	0.00247484223955	0.0	0.701932794413	0.701932794413	61.6702598495	4.16731987637	296.863589999	20.2392217639	268.529683245	0.0	20.88765625	267.663541336
01/13/2006	321.496434201	4.54784336915	7.70376204377e-05	0.0	0.000303216547002	0.0	0.815024830747	0.815024830747	61.6702598495	0.356311019024	273.622490229	0.0	267.770439394	0.0	20.88765625	342.384090451
01/14/2006	556.227129204	7.39140515604	0.00195229198149	0.454470050419	0.00143597270748	0.0	1.00339701924	1.00339701924	61.6702598495	0.379439727918	219.207533054	11.9035125131	259.397062971	0.0	20.88765625	577.114785454
01/15/2006	702.671720556	9.41027990401	0.0027361592489	0.495726957388	0.000927733905545	0.0	0.890132722971	0.890132722971	61.6702598495	1.9028480684	174.414846106	14.2245158492	253.130817798	0.0	20.88765625	723.559376806
01/16/2006	649.802535011	9.24595259362	2.59112421526e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.0386121280966	173.904846106	0.0	260.548369148	0.0	20.88765625	670.690191261
01/17/2006	409.119587487	5.82146448685	1.34902747493e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00400821956518	173.394846106	0.0	266.344809117	0.0	20.88765625	430.007243737
01/18/2006	696.201272544	8.67284399521	0.00478331542405	1.07220063389	0.00197448029383	0.0	1.0149101376	1.0149101376	61.6702598495	5.25223862072	118.932464552	28.7083981061	248.328691264	0.0	20.88765625	717.088928794
01/19/2006	2891.33342552	34.1334068179	0.00694647160296	7.02623877326	0.00115736613932	0.0	1.01797375823	1.01797375823	61.6702598495	0.600555102592	64.711738885	36.7421683618	244.21193463	0.0	20.88765625	2912.22108177
01/20/2006	969.287471713	13.6792743518	2.65813992424e-06	0.0	5.13823825181e-05	0.0	0.651587485206	0.651519334323	61.6638268501	0.0542741348425	52.7204398608	0.0	256.828574169	0.0	20.88765625	990.175127963
01/21/2006	520.97171306	7.35233179969	2.73354032728e-05	0.0	0.000166322050823	0.0	0.960058249966	0.959719814531	61.654610946	0.450608354596	23.2459919459	0.0	262.647626978	0.0	20.88765625	541.85936931
01/22/2006	382.726104753	5.42607927068	1.32183619083e-05	0.000313170032038	0.00011836179915	0.0	0.977498420147	0.976816193508	61.6456004674	0.158878656782	0.0	0.0	266.467597532	0.0	20.88765625	403.613761003
01/23/2006	421.180280213	5.91520999218	0.00120649953544	0.0326320282654	0.000721614810624	0.0	0.528325209345	0.528325209345	61.6702598495	0.316227320887	0.0	10.1407828499	263.034548957	0.0	20.88765625	442.067936463
01/24/2006	418.650489036	5.92523249288	0.000423402364022	0.00917210723376	0.000480023229038	0.0	0.545219590883	0.545219590883	61.6702598495	0.186590369056	0.0	5.04890384462	264.404497321	0.0	20.88765625	439.538145286
01/25/2006	381.785435536	5.4458440902	1.92224375879e-08	0.0	0.0	0.0	0.56424234318	0.564129148236	61.1060175064	0.0	0.0	0.0	269.723698275	0.0	20.88765625	402.673091786
01/26/2006	240.876077622	3.43186923843	5.92974961039e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.1469040634	0.00237762982229	23.4530503718	2.39630503718	273.179736425	0.0	20.88765625	261.763733872
01/27/2006	195.690152385	2.79201039118	5.92993155087e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.1877906204	0.00139852808245	22.9430503718	0.0	275.984166143	0.0	20.88765625	216.577808635
01/28/2006	165.363923507	2.35839136142	1.13798014244e-05	0.0	0.000114384231799	0.0	0.652144747297	0.652144747297	61.5450812707	0.016798699947	11.935028633	0.0	278.287146298	0.0	20.88765625	186.251579757
01/29/2006	143.775339612	2.05200802957	7.67039692496e-08	0.0	2.21343084163e-05	0.0	0.965645874966	0.965633569544	61.6690984829	0.00773746760375	0.0	0.0	280.238630017	0.0	20.88765625	164.662995862
01/30/2006	149.532835982	2.07690278386	0.000321203979096	0.0149198424068	0.00108241152407	0.0	0.800291297802	0.800291297802	61.6702598495	1.66113126016	0.0	7.79781531437	277.015345214	0.0	20.88765625	170.420492232
01/31/2006	224.699718287	3.10944231692	0.000467972690629	0.0364675636525	0.00129008632308	0.0	0.963269422521	0.963269422521	61.6702598495	0.683081130326	0.0	9.72775708369	270.434508744	0.0	20.88765625	245.587374537
02/01/2006	284.28941615	4.00819017723	0.000280837865825	0.0100635622335	0.000638556020696	0.0	0.532179642176	0.532179642176	61.6702598495	0.177372014815	0.0	5.11559484886	269.39870666	0.0	20.88765625	305.1770724
02/02/2006	274.984286231	3.91774049491	1.27500193831e-08	0.0	0.0	0.0	1e-07	9.99799408151e-08	61.6702597495	0.0	0.0	0.0	273.177302015	0.0	20.88765625	295.871942481
02/03/2006	280.549234606	3.87865300607	0.00139023314848	0.0413691479622	0.0012776676113	0.0	0.814887308497	0.814887308497	61.6702598495	1.65500336573	0.0	14.1154229866	265.502965269	0.0	20.88765625	301.436890856
02/04/2006	410.130899304	5.77738463713	0.000816382270335	0.0201794537848	0.000624919440812	0.0	0.810755837016	0.810755837016	61.6702598495	0.518915278732	0.0	7.99594516767	263.027581811	0.0	20.88765625	431.018555554
02/05/2006	523.217209805	7.34557192122	0.00168581841775	0.0411762735553	0.000808261605207	0.0	0.879426524108	0.879426524108	61.6702598495	0.818587145563	0.0	13.3133073162	258.364969657	0.0	20.88765625	544.104866055
02/06/2006	569.396149238	8.11952253771	7.65360377579e-08	0.0	0.0	0.0	0.556558457984	0.556500489591	61.3813212696	0.0	0.0	0.267619878024	265.75492804	0.0	20.88765625	590.283805488
02/07/2006	350.083189001	4.98636318258	3.47473073851e-12	0.0	0.0	0.0	1e-07	9.85934655173e-08	61.381321171	0.0	0.0	0.0	270.791540129	0.0	20.88765625	370.970845251
02/08/2006	250.961888707	3.5771718509	1.57752531472e-16	0.0	0.0	0.0	1e-07	9.85934650464e-08	61.3813210724	0.0	0.0	0.0	274.40084462	0.0	20.88765625	271.849544957
02/09/2006	197.602643683	2.81953047139	7.16195384868e-21	0.0	0.0	0.0	1e-07	9.85934645755e-08	61.3813209738	0.0	0.0	0.0	277.243464601	0.0	20.88765625	218.490299933
02/10/2006	152.729496226	2.17959186204	5.92966234066e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.4222075308	0.00123128482715	14.5415047452	1.50515047452	279.430085257	0.0	20.88765625	173.617152476
02/11/2006	133.324902643	1.90422813212	2.50309459346e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.4630941257	0.000639668848411	14.0315047452	0.0	281.336651393	0.0	20.88765625	154.212558893
02/12/2006	118.355521083	1.69107141126	2.50293902752e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.5039807205	0.000320762684469	62.8726352751	4.93511305299	283.028221052	0.0	20.88765625	139.243177333
02/13/2006	106.408972773	1.52066444694	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.5448673154	0.00115847628372	83.4545291946	2.10918939196	284.548920701	0.0	20.88765625	127.296629023
02/14/2006	96.6956263685	1.38199595199	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.5857539102	0.000437177787484	90.4530589095	0.750852971493	285.928104596	0.0	20.88765625	117.583282618
02/15/2006	88.5893160107	1.2662701298	4.05562358232e-07	0.0	2.51465533037e-05	0.0	0.633137821684	0.633137821684	61.6039107477	0.000327428153021	83.8779701881	0.0	287.196796412	0.0	20.88765625	109.476972261
02/16/2006	87.3961909749	1.23552110454	7.04983158108e-05	0.0	0.00045724967829	0.0	1.10781752744	1.10781752744	61.6702598495	0.195186929634	51.845534675	0.0	286.615485415	0.0	20.88765625	108.283847225
02/17/2006	106.374451267	1.45401359115	0.000228726362949	0.0207061560828	0.000985851197183	0.0	1.29552721321	1.29552721321	61.6702598495	0.836011101081	0.0	2.8047346588	282.0406768	0.0	20.88765625	127.262107517
02/18/2006	121.740287867	1.71983807756	1.14498862554e-05	0.0	0.000215387803751	0.0	0.869153503083	0.869153503083	61.6702598495	0.21628359498	0.0	2.0	282.016642561	0.0	20.88765625	142.627944117
02/19/2006	119.632968447	1.70433117883	5.19824031783e-10	0.0	0.0	0.0	1e-07	9.99799408151e-08	61.6702597495	0.0	0.0	0.0	283.515739579	0.0	20.88765625	140.520624697
02/20/2006	108.113802042	1.54376179588	2.35999745318e-14	0.0	0.0	0.0	1e-07	9.9979940333e-08	61.6702596495	0.0	0.0	0.0	285.07107526	0.0	20.88765625	129.001458292
02/21/2006	97.4970750029	1.39331477237	1.07143718614e-18	0.0	0.0	0.0	1e-07	9.99799398509e-08	61.6702595495	0.0	0.0	0.0	286.474326034	0.0	20.88765625	118.384731253
02/22/2006	88.8502783366	1.27019857383	4.86431729957e-23	0.0	0.0	0.0	1e-07	9.99799393687e-08	61.6702594495	0.0	0.0	0.0	287.753166122	0.0	20.88765625	109.737934587
02/23/2006	81.3538405733	1.16749497197	2.20839663743e-27	0.0	0.0	0.0	0.699018074032	0.698877835991	60.9712413891	0.0	0.0	0.0	288.928258029	0.0	20.88765625	102.241496823
02/24/2006	74.200898291	1.05410198101	1.50533269871e-05	0.0	0.000246594303291	0.0	0.681169403348	0.681169403348	61.6702598495	0.151948491219	0.0	1.98558475696	289.536664962	0.0	20.88765625	95.088554541
02/25/2006	72.725017973	1.03797945493	6.83419987908e-10	0.0	0.0	0.0	1e-07	9.99799408151e-08	61.6702597495	0.0	0.0	0.0	290.427519783	0.0	20.88765625	93.612674223
02/26/2006	68.4767978422	0.978667734502	3.10272194493e-14	0.0	0.0	0.0	1e-07	9.9979940333e-08	61.6702596495	0.0	0.0	0.0	291.412053718	0.0	20.88765625	89.3644540922
02/27/2006	64.1440032652	0.917154211006	1.40863358372e-18	0.0	0.0	0.0	1e-07	9.99799398509e-08	61.6702595495	0.0	0.0	0.0	292.334502934	0.0	20.88765625	85.0316595152
02/28/2006	58.8832016053	0.841646556994	2.5028253872e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00312409378879	6.05674447949	0.656674447949	293.132914579	0.0	20.88765625	79.7708578553
03/01/2006	55.9017759031	0.799051533907	2.5029390153e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.0129919275784	10.733239924	0.518649544446	293.895162379	0.0	20.88765625	76.7894321531
03/02/2006	53.3070719502	0.761970888362	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00246400941432	10.223239924	0.0	294.599468518	0.0	20.88765625	74.1947282002
03/03/2006	50.9280559651	0.72795948302	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00172649635612	89.9077561185	8.01945161946	295.279357257	0.0	20.88765625	71.8157122151
03/04/2006	48.6824105542	0.695845690399	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.0116929307943	89.3977561185	0.0	295.937683055	0.0	20.88765625	69.5700668042
03/05/2006	46.7062602946	0.667592848947	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00424121296796	88.8877561185	0.0	296.54995034	0.0	20.88765625	67.5939165446
03/06/2006	45.5588293492	0.653523229444	1.13633255729e-12	0.0	0.0	0.0	0.635580486943	0.635526703438	61.3561906711	0.0	85.6726430334	0.0	297.202292319	0.0	20.88765625	66.4464855992
03/07/2006	43.6809735049	0.625861359909	1.01363187734e-07	0.0	1.15566573838e-05	0.0	0.681423580152	0.680308056924	61.2851385928	1.24828494553e-06	79.5797202641	0.0	297.831181078	0.0	20.88765625	64.5686297549
03/08/2006	41.7593258437	0.60056878062	4.60188160363e-12	0.0	0.0	0.0	0.614539344747	0.605629253613	60.8170307023	0.0	78.204403423	0.0	298.434440648	0.0	20.88765625	62.6469820937
03/09/2006	40.2658581678	0.571104368539	1.66498218779e-05	0.0	0.000219812196525	0.0	0.891216856579	0.891216856579	61.5196698174	0.00693664241625	60.4362081812	0.0	298.838869753	0.0	20.88765625	61.1535144178
03/10/2006	47.4021327952	0.641283557149	0.000156409300617	0.00921217878063	0.000719826136701	0.0	1.07393732227	1.07393732227	61.6702598495	0.172171673546	17.1812477309	0.680391751224	295.88720806	0.0	20.88765625	68.2897890452
03/11/2006	48.1630325225	0.679255480479	1.27952598092e-07	0.0	2.78648836448e-05	0.0	1.44376357742	1.44361307022	61.656052641	0.0349012563856	0.0	0.0	296.139567545	0.0	20.88765625	69.0506887725
03/12/2006	46.956389951	0.671314219883	5.80903896629e-12	0.0	0.0	0.0	1.25362515587	1.25329411675	61.2097630314	0.0	0.0	0.807069154601	296.779015201	0.0	20.88765625	67.844046201
03/13/2006	49.8100226982	0.69195889446	7.91675564245e-05	0.0	0.000554859287305	0.0	1.24649696864	1.24649696864	61.6702598495	0.167537714803	0.0	4.40731708509	294.92953311	0.0	20.88765625	70.6976789482
03/14/2006	112.674785607	1.23665063739	0.000829215321045	0.289540759439	0.0016766835674	0.0	1.52164755298	1.52164755298	61.6702598495	0.389980052556	0.0	14.0143668396	284.20256182	0.0	20.88765625	133.562441857
03/15/2006	104.341507489	1.47263569327	3.76463173334e-08	0.0	0.0	0.0	1.26722059355	1.26696639595	60.403039256	0.0	0.0	0.0	285.296152431	0.0	20.88765625	125.229163739
03/16/2006	92.3568016464	1.31367790016	5.92983325468e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	60.443925813	0.00160613122087	6.38528222893	0.689528222893	286.613086912	0.0	20.88765625	113.244457896
03/17/2006	84.7041145537	1.20858809343	5.92993155467e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	60.48481237	0.00205980496909	5.87528222893	0.0	287.822486826	0.0	20.88765625	105.591770804
03/18/2006	78.3622161053	1.11938390776	5.92993155914e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	60.5256989271	0.000558498625869	5.36528222893	0.0	288.939648329	0.0	20.88765625	99.2498723553
03/19/2006	72.9436367816	1.04241858541	5.92993155914e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	60.5665854841	0.000482682325841	4.85528222893	0.0	289.980380352	0.0	20.88765625	93.8312930316
03/20/2006	68.2338032653	0.975259652993	2.50309460568e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	60.6074720789	0.00134930201315	13.0025192083	0.865723697939	290.954138908	0.0	20.88765625	89.1214595153
03/21/2006	64.1125937875	0.916404882165	2.50293902752e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	60.6483586738	0.00113583235606	12.4925192083	0.0	291.867286369	0.0	20.88765625	85.0002500375
03/22/2006	61.973253695	0.888235313295	1.13633256049e-12	0.0	0.0	0.0	0.688202803061	0.673154920001	60.354278051	0.0	8.70270728992	0.0	292.761220474	0.0	20.88765625	82.860909945
03/23/2006	57.0493472267	0.816163812078	2.50282539236e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	60.3951646458	0.000408342251099	8.19270728992	0.0	293.573650228	0.0	20.88765625	77.9370034767
03/24/2006	55.4747341669	0.793715739945	1.13628097021e-12	0.0	0.0	0.0	0.826127222407	0.825720173309	60.3887107393	0.0	0.0	0.0	294.372766744	0.0	20.88765625	76.3623904169
03/25/2006	55.27461094	0.77298811831	5.95381577605e-05	6.50535516537e-06	0.00048328976858	0.0	0.792463599926	0.792463599926	61.6702598495	0.080513494419	0.0	3.4986059917	293.808202742	0.0	20.88765625	76.16226719
03/26/2006	56.8100080159	0.799273014511	1.24365545256e-05	0.0	0.000224419502227	0.0	0.862476107339	0.862476107339	61.6702598495	0.0637295410706	0.0	2.04324725521	293.415429553	0.0	20.88765625	77.6976642659
03/27/2006	56.0029896827	0.801915387963	5.64618701951e-10	0.0	0.0	0.0	0.780779753373	0.78062313634	60.8894800962	0.0	0.0	0.0	294.159249289	0.0	20.88765625	76.8906459327
03/28/2006	52.8968699006	0.763515731944	2.56336494112e-14	0.0	0.0	0.0	1.10551364976	1.06420344846	59.8254612591	0.0	0.0	0.0	294.928394576	0.0	20.88765625	73.7845261506
03/29/2006	50.0657237958	0.725761378464	1.16376588282e-18	0.0	0.0	0.0	1.25347582155	1.14505013912	58.6812303084	0.0	0.0	0.0	295.6593802	0.0	20.88765625	70.9533800458
03/30/2006	47.7092770522	0.691611646051	5.28348893402e-23	0.0	0.0	0.0	1.50877808603	1.30144809578	57.3815302479	0.0	0.0	0.0	296.355855495	0.0	20.88765625	68.5969333022
03/31/2006	45.5678774664	0.660569921318	2.39870026506e-27	0.0	0.0	0.0	1.81017097655	1.4610195686	55.9236056797	0.0	0.0	0.0	297.02096655	0.0	20.88765625	66.4555337164
04/01/2006	42.9932230305	0.622262289335	3.87735653418e-06	0.0	0.000126090358408	0.0	2.43019836468	2.43019836468	56.4430126643	0.010892817835	0.0	3.07808549761	297.528808653	0.0	4.64170138889	47.6349244193
04/02/2006	42.8870160417	0.604886973872	2.96277475903e-05	0.0	0.000343861099439	0.0	1.46201275033	1.46201275033	57.9356790214	0.0696864467438	0.0	3.32392961832	297.824699463	0.0	4.64170138889	47.5287174306
04/03/2006	41.4519901068	0.599465255693	1.34509765962e-09	0.0	0.0	0.0	1.5584751866	1.5105852353	56.42524842	0.0	0.0	0.0	298.357845278	0.0	4.64170138889	46.0936914957
04/04/2006	185.506286512	1.08785280318	0.00181024437883	1.44122338314	0.00236691301797	0.0	1.10275059567	1.10275059567	61.6702598495	0.432792359013	0.0	21.9273025954	285.782607165	0.0	4.64170138889	190.147987901
04/05/2006	96.8983035372	1.33242356148	1.2398225571e-05	0.0	0.00022336710324	0.0	0.704770521903	0.704770521903	61.6702598495	0.218207080288	0.0	1.87969769023	285.735514788	0.0	4.64170138889	101.540004926
04/06/2006	93.6074895588	1.31695659214	4.03447565367e-06	0.0	0.000128593118595	0.0	0.740513321113	0.740513321113	61.6702598495	0.0517720920627	0.0	1.4016765679	286.235353333	0.0	4.64170138889	98.2491909477
04/07/2006	90.0977350821	1.28726055399	1.83164911305e-10	0.0	0.0	0.0	0.870950405216	0.87077570375	60.7993094443	0.0	0.0	0.0	287.482292536	0.0	4.64170138889	94.739436471
04/08/2006	98.5315668092	1.34181336329	0.000352142792117	0.0189096410688	0.00113005836394	0.0	1.26645582342	1.26645582342	61.6702598495	0.80629791391	0.0	8.65564356029	283.150439358	0.0	4.64170138889	103.173268198
04/09/2006	110.994580781	1.57814160282	1.59872580285e-08	0.0	0.0	0.0	0.80919213121	0.809029818131	60.8610677183	0.0	0.0	0.0	283.929685632	0.0	4.64170138889	115.63628217
04/10/2006	104.357286954	1.49850652109	7.25820391588e-13	0.0	0.0	0.0	1.4373764694	1.38174702203	59.4795797061	0.0	0.0	0.0	285.443004291	0.0	4.64170138889	108.998988343
04/11/2006	93.9021013561	1.35613616997	3.29521947983e-17	0.0	0.0	0.0	1.90581317291	1.71123027715	57.7698894866	0.0	0.0	0.0	286.812147262	0.0	4.64170138889	98.543802745
04/12/2006	85.4712577904	1.23902505828	1.49602732936e-21	0.0	0.0	0.0	2.10295974523	1.73163846338	56.041504958	0.0	0.0	0.0	288.062722306	0.0	4.64170138889	90.1129591793
04/13/2006	78.7036734915	1.14091948751	6.79195356757e-26	0.0	0.0	0.0	2.23311878164	1.68043391006	54.3661028527	0.0	0.0	0.0	289.213993081	0.0	4.64170138889	83.3453748804
04/14/2006	73.1437366453	1.05748895141	3.08354214918e-30	0.0	0.0	0.0	2.48340162107	2.45596244007	53.9425705625	0.0	0.0	2.03224942583	290.280831071	0.0	4.64170138889	77.7854380342
04/15/2006	72.0623862638	0.990262734069	0.000220283871453	0.010740296565	0.000905998985445	0.0	1.81802160783	1.81802160783	58.4350337796	0.0806286339918	0.0	7.43280713556	290.240307116	0.0	4.64170138889	76.7040876527
04/16/2006	68.7161621283	0.987849754588	1.00008722918e-08	0.0	0.0	0.0	2.45822290155	2.39283216328	56.0423372179	0.0	0.0	0.0	291.15581976	0.0	4.64170138889	73.3578635171
04/17/2006	64.3008561761	0.929951836895	4.5403889961e-13	0.0	0.0	0.0	1.44285569125	1.37563665128	54.6670654716	0.0	0.0	0.0	292.094039865	0.0	4.64170138889	68.942557565
04/18/2006	60.3024876752	0.874168641457	2.06133341517e-17	0.0	0.0	0.0	1.62373145458	1.52911975834	53.13854401	0.0	0.0	0.0	292.975793438	0.0	4.64170138889	64.9441890641
04/19/2006	56.8967104008	0.82479715103	9.35843922659e-22	0.0	0.0	0.0	2.08647627895	1.93745294455	51.2021314231	0.0	0.0	0.0	293.807580483	0.0	4.64170138889	61.5384117897
04/20/2006	53.8604571566	0.780782426663	4.24872483573e-26	0.0	0.0	0.0	2.37768801532	2.16758744531	49.0361279793	0.0	0.0	0.0	294.594830618	0.0	4.64170138889	58.5021585455
04/21/2006	51.1361840074	0.741290288783	1.92891809122e-30	0.0	0.0	0.0	3.1489961622	2.8098653753	46.2289625797	0.0	0.0	0.0	295.342127202	0.0	4.64170138889	55.7778853963
04/22/2006	52.8847814761	0.72011941394	0.000162917735895	0.0381296631079	0.000784885346068	0.0	1.86368090795	1.86368090795	49.9860254853	0.028128255116	0.0	6.58866887624	295.159303642	0.0	4.64170138889	57.526482865
04/23/2006	487.142936714	1.58264698354	0.00529430698467	5.12197386435	0.00364719025246	0.0	0.954699327807	0.954699327807	61.6702598495	3.2629521086	0.0	45.5313937567	271.871457571	0.0	4.64170138889	491.784638103
04/24/2006	516.794062501	6.55173488963	0.0023183549319	0.629102906949	0.00155552069385	0.0	1.40254276609	1.40254276609	61.6702598495	1.03749807084	0.0	20.7140326124	257.580511229	0.0	4.64170138889	521.43576389
04/25/2006	518.342382038	7.34043897603	3.69149060637e-05	0.0	0.000158613795397	0.0	1.59919823469	1.59919823469	61.6702598495	0.0438070403176	0.0	2.5733646393	263.041349152	0.0	4.64170138889	522.984083427
04/26/2006	417.512345288	5.95060509859	1.67593414248e-09	0.0	0.0	0.0	2.00325887717	2.00301138015	60.4363281004	0.0	0.0	0.769327128008	269.02421151	0.0	4.64170138889	422.154046677
04/27/2006	280.607206104	4.00978235554	7.60872923551e-14	0.0	0.0	0.0	1.69145374721	1.67423305497	58.7619228222	0.0	0.0	0.0	273.081197198	0.0	4.64170138889	285.248907493
04/28/2006	214.021425902	3.0680470372	3.45435772875e-18	0.0	0.0	0.0	1.9216383631	1.87573434275	56.8862534487	0.0	0.0	0.0	276.183153757	0.0	4.64170138889	218.663127291
04/29/2006	174.050337106	2.50018481395	1.56827598259e-22	0.0	0.0	0.0	1.71978032988	1.65189076182	55.2346860694	0.0	0.0	0.0	278.709590457	0.0	4.64170138889	178.692038495
04/30/2006	146.970770727	2.1163025699	7.11996194581e-27	0.0	0.0	0.0	1.96434391926	1.85941957496	53.3759067588	0.0	0.0	0.0	280.847145544	0.0	4.64170138889	151.612472116
05/01/2006	127.235392702	1.83793552627	3.23245772251e-31	0.0	0.0	0.0	2.36613362799	2.20203554401	51.1750155275	0.0	0.0	0.0	282.702811462	0.0	4.64170138889	131.877094091
05/02/2006	112.29171457	1.62615876856	1.46753353562e-35	0.0	0.0	0.0	2.43895011781	2.22289102987	48.9537680684	0.0	0.0	0.0	284.344087681	0.0	4.64170138889	116.933415959
05/03/2006	100.66554237	1.45928739938	6.66259194414e-40	0.0	0.0	0.0	2.30517949692	2.05524780995	46.9005259363	0.0	0.0	0.0	285.816479979	0.0	4.64170138889	105.307243759
05/04/2006	91.3480696637	1.3242176407	3.024812063e-44	0.0	0.0	0.0	2.33613608721	2.0390741472	44.8639173482	0.0	0.0	0.0	287.152207493	0.0	4.64170138889	95.9897710526
05/05/2006	83.6440133191	1.21253660186	1.37326255205e-48	0.0	0.0	0.0	3.22651465683	2.75494629484	42.1129824262	0.0	0.0	0.0	288.37496107	0.0	4.64170138889	88.285714708
05/06/2006	77.1628205138	1.11858267511	6.23460234084e-53	0.0	0.0	0.0	2.73002309012	2.25907282444	39.8580151185	0.0	0.0	0.0	289.502693442	0.0	4.64170138889	81.8045219027
05/07/2006	71.6315539633	1.03839925396	2.83050508371e-57	0.0	0.0	0.0	1.98530154155	1.59864875144	38.2627887042	0.0	0.0	0.0	290.549347977	0.0	4.64170138889	76.2732553522
05/08/2006	66.8534705496	0.969134272566	1.28504731993e-61	0.0	0.0	0.0	2.08042408097	1.64170525905	36.6250013906	0.0	0.0	0.0	291.5259784	0.0	4.64170138889	71.4951719384
05/09/2006	62.6830268881	0.908677876647	5.83410580662e-66	0.0	0.0	0.0	2.10763966274	1.62755214553	35.0017707095	0.0	0.0	0.0	292.441501092	0.0	4.64170138889	67.324728277
05/10/2006	59.0101576199	0.855434515349	2.64867993847e-70	0.0	0.0	0.0	2.0859854274	1.76686768778	34.0208111141	0.0	0.0	0.783015839759	293.30321631	0.0	4.64170138889	63.6518590087
05/11/2006	55.0536384429	0.798029620993	4.96321249789e-05	0.0	0.000442347506855	0.0	2.44477204112	2.44477204112	35.9869196112	0.0590780412948	0.0	4.89726341671	293.676121521	0.0	4.64170138889	59.6953398318
05/12/2006	991.950850775	1.67030998537	0.00705861154065	12.237211663	0.00404434609183	0.0	1.73179310585	1.73179310585	61.6702598495	0.550231278702	0.0	57.0842554031	278.617193709	0.0	4.64170138889	996.592552164
05/13/2006	456.702708972	4.86793196071	0.00316963602664	1.40229761814	0.000972414791611	0.0	1.80822213975	1.80822213975	61.6702598495	0.431886464446	0.0	22.4563681854	264.193090071	0.0	4.64170138889	461.34441036
05/14/2006	392.024841937	5.53094815222	1.43901252982e-07	0.0	0.0	0.0	2.19987916767	2.19951134177	59.8364063203	0.0	0.0	0.366025638441	269.342107668	0.0	4.64170138889	396.666543326
05/15/2006	249.095016531	3.52499168176	1.86989972843e-05	0.0	0.000114706905204	0.0	1.39680000119	1.39680000119	60.3694917138	0.00535557794118	0.0	2.06176883814	272.773344575	0.0	4.64170138889	253.73671792
05/16/2006	327.494890253	4.29449444019	0.00158933772191	0.303579224759	0.000792845415206	0.0	1.60966765279	1.60966765279	61.6702598495	0.30669623898	0.0	13.4856824878	267.151278527	0.0	4.64170138889	332.136591642
05/17/2006	625.00508453	8.17365475796	0.00287535118023	0.630767345937	0.00094760668699	0.0	1.56725547061	1.56725547061	61.6702598495	0.512720587099	0.0	20.6258259729	257.20686452	0.0	4.64170138889	629.646785919
