# JFM	
# Units: Mgal/day																									
# released March 2014, reprocessed Sept. 2014																									
huc12	newhydroid	AqGwWL	CoGwWL	DoGwWL	InGwWL	IrGwWL	LvGwWL	MiGwWL	ReGwWL	TeGwWL	WsGwWL	AqSwWL	CoSwWL	InSwWL	IrSwWL	LvSwWL	MiSwWL	TeSwWL	WsSwWL	InGwRT	InSwRT	STswRT	WSgwRT	WSTransRC	WStransNY
020402010201	2094	0	0	-0.644662	0	0	-0.000198209	0	0	0	-1.2719	0	0	0	0	-2.70284E-05	0	0	0	0	0	0.78	0	0	0
020401050910	2095	0	0	-0.00261083	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050909	2096	0	0	-0.0795175	0	0	-8.80924E-05	0	0	0	0	0	0	0	0	-1.20126E-05	0	0	0	0	0	0	0	0	0
020401050910	2097	0	0	-0.006268	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030804	2098	0	0	-0.00823346	0	0	-0.001277346	0	0	0	0	0	0	0	0	-0.000174184	0	0	0	0	0	0	0	0	0
020401050910	2099	0	0	-0.0230428	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050910	2100	0	0	-0.0239136	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030602	2101	0	0	-0.0362053	0	0	-0.01474748	0	0	0	0	0	0	0	0	-0.00201102	0	0	0	0	0	0	0	0	0
020402030804	2102	0	0	-0.0756087	0	0	-0.001805901	0	0	0	0	0	0	0	0	-0.000246259	0	0	0	0	0	0.0547	0	0	0
020401050801	2103	0	0	-0.125863	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030307	2104	0	0	-0.0182666	0	0	-0.005701089	0	0	0	0	0	0	0	0	-0.000777421	0	0	0	0	0	0	0	0	0
020401050801	2105	0	0	-0.159449	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050803	2106	0	-0.0078	-0.291757	0	0	-0	0	0	0	-0.0802	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030804	2107	0	0	-0.0341233	0	0	-0.007818228	0	0	0	0	0	0	0	0	-0.001066122	0	0	0	0	0	0	0	0	0
020402030807	2108	0	0	-0.108398	0	0	-0.000176186	0	0	0	-0.2767	0	0	0	0	-2.40253E-05	0	0	0	0	0	0	0	0	0
020402030306	2109	0	0	-0.0575503	0	0	-0.010616936	0	0	0	-0.2795	0	0	0	0	-0.001447764	0	0	0	0	0	0	0	0	0
020401050909	2110	0	0	-0.0172871	0	0	-0.000220231	0	0	0	0	0	0	0	0	-3.00316E-05	0	0	0	0	0	0	0	0	0
020401050803	2111	0	0	-0.000527378	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030501	2112	0	0	-0.0522803	0	0	-0.01094676	0	0	0	0	0	0	0	0	-0.00149274	0	0	0	0	0	0	0	0	0
020402030802	2113	0	0	-0.0307104	0	0	-0.013852256	0	0	0	-0.004	0	0	0	0	-0.001888944	0	0	0	0	0	0	0	0	0
020401050909	2114	0	0	-0.00481976	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050801	2115	0	0	-0.13213	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050909	2116	0	0	-0.0203525	0	0	-0.000748788	0	0	0	0	0	0	0	0	-0.000102108	0	0	0	0	0	0	0	0	0
020402010301	2117	0	-0.0095	-0.186536	0	0	-8.80924E-05	0	0	0	-0.0772	0	0	0	0	-1.20126E-05	0	0	0	0	0	0.1681	0	0	0
020402030804	2118	0	0	-0.00256957	0	0	-8.80924E-05	0	0	0	0	0	0	0	0	-1.20126E-05	0	0	0	0	0	0	0	0	0
020402030804	2119	0	0	-0.080725	0	0	-0.002773311	0	0	0	0	0	0	0	0	-0.000378179	0	0	0	0	0	0	0	0	0
020401050910	2120	0	0	-0.101378	0	0	-0.000176186	0	0	0	0	0	0	0	0	-2.40253E-05	0	0	0	0	0	0	0	0	0
020401050910	2121	0	0	-0.203193	0	0	-0.000418441	0	0	0	0	0	0	0	0	-5.70601E-05	0	0	0	0	0	0	0	0	0
020401050910	2122	0	0	-0.0980102	0	0	-0	0	0	0	-0.0491	0	0	0	-0.0006	-0	0	0	0	0	0	0	0	0	0
020402030803	2123	0	0	-0.0639853	0	0	-0.008539599	0	0	0	0	0	0	0	0	-0.001164491	0	0	0	0	0	0	0	0	0
020402010201	2124	0	0	-0.0561139	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050803	2125	0	0	-0.0059621	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030307	2126	0	0	-0.0412853	0	0	-0.004664528	0	0	0	-0.1606	0	0	0	0	-0.000636072	0	0	0	0	0	0	0	0	0
020402030602	2127	0	0	-0.0251044	0	0	-0.008072618	0	0	0	-0.0045	0	0	0	0	-0.001100812	0	0	0	0	0	0	0	0	0
020401050910	2128	0	0	-0.0513297	0	-0.0006	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030602	2129	0	0	-0.0340365	0	0	-0.02866248	0	0	0	0	0	0	0	0	-0.00390852	0	0	0	0	0	0	0	0	0
020402030307	2130	0	0	-0.032439	0	0	-0.007067465	0	0	0	0	0	0	0	0	-0.000963745	0	0	-14.37	0	0	0	0	0	0
020402030807	2131	0	-0.1301	-0.0682055	-0.0191	0	-0.000528556	0	0	0	-0.4746	0	0	0	0	-7.20758E-05	0	0	0	0	0	3.3	0	0	0
020401050910	2132	0	0	-0.077928	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030807	2133	0	0	-0.0173616	-0.0038	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0.022	0	0	0
020402030602	2134	0	0	-0.0286242	0	0	-0.009878704	0	0	0	0	0	0	0	0	-0.001347096	0	0	0	0	0	0	0	0	0
020402030306	2135	0	0	-0.110281	0	0	-0.006376427	0	0	0	-0.3573	0	0	0	0	-0.000869513	0	0	0	0	0	0	0	0	0
020402030803	2136	0	0	-0.148531	0	0	-0.01169168	0	0	0	-0.1097	0	0	0	0	-0.00159432	0	0	0	0	0	0.117	0	0	0
020402030804	2137	0	0	-0.162535	0	0	-0.003720358	-0.3478	0	0	0	0	0	0	0	-0.000507322	0	0	0	0	0	0	0	0	0
020402030807	2138	0	0	-0.150649	0	0	-0.000814858	0	0	0	-0.0082	0	0	0	0	-0.000111117	0	0	0	0	0	0	0	0	0
020402010201	2139	0	0	-0.060023	0	0	-0.000154162	0	0	0	-0.0013	0	0	0	0	-2.10221E-05	0	0	0	0	0	0	0	0	0
020401050803	2140	0	0	-0.0229332	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030405	2141	0	0	-0.0262857	0	0	-0.01248588	0	0	0	0	0	0	0	0	-0.00170262	0	0	0	0	0	0.0295	0	0	0
020402030405	2142	0	0	-0.0191466	0	0	-0.012878536	0	0	0	0	0	0	0	0	-0.001756164	0	0	0	0	0	0	0	0	0
020402030306	2143	0	0	-0.0796693	0	0	-0.005245627	0	0	0	-0.6955	0	0	0	0	-0.000715313	0	0	0	0	0	0.526	0	0	0
020402030404	2144	0	0	-0.0135945	0	0	-0.012250304	0	0	0	0	0	0	0	0	-0.001670496	0	0	0	0	0	0	0	0	0
020401050803	2145	0	0	-0.548335	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030602	2146	0	0	-0.0525663	0	0	-0.035148872	0	0	0	0	0	0	0	0	-0.004793028	0	0	0	0	0	0	0	0	0
020401050910	2147	0	0	-0.144998	0	0	-0.000264278	0	0	0	-0.022	0	0	0	0	-3.60379E-05	0	0	0	0	0	0.016	0	0	0
020402010301	2148	0	0	-0.216249	0	0	-0	0	0	0	-0.0999	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050801	2149	0	0	-0.101832	0	0	-0	0	0	0	-0.0724	0	0	0	0	-0	0	0	0	0	0	0.199	0	0	0
020401050802	2150	0	-0.0001	-0.635586	0	0	-0	0	0	0	-3.0725	0	0	0	-0.0098	-0	0	0	0	0	0	0	0	0	0
020402030503	2151	0	0	-0.0399773	0	0	-0.020417144	0	0	0	0	0	0	0	0	-0.002784156	0	0	0	0	0	0	0	0	0
020402030501	2152	0	0	-0.0238077	0	0	-0.005968081	0	0	0	0	0	0	0	0	-0.000813829	0	0	0	0	0	0	0	0	0
020401050803	2153	0	0	-0.0986992	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050910	2154	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050801	2155	0	0	-0.0246537	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050911	2156	0	0	-0.286942	0	0	-4.40464E-05	0	0	0	-0.1511	0	0	0	0	-6.00632E-06	0	0	0	0	0	0	0	0	0
020402030807	2157	0	-0.0235	-0.409776	-0.055	0	-0.007488386	0	0	0	-0.3271	0	0	0	0	-0.001021144	0	0	0	0	0	0	0	0	0
020402030405	2158	0	0	-0.00180699	0	0	-0.001821838	0	0	0	0	0	0	0	0	-0.000248432	0	0	0	0	0	0	0	0	0
020401050801	2159	0	0	-0.0152235	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030405	2160	0	0	-0.0340139	0	0	-0.023071312	0	0	0	0	0	0	0	0	-0.003146088	0	0	0	0	0	0	0	0	0
020402030806	2161	0	0	-0.0386946	0	0	-0.006319544	0	0	0	0	0	0	0	0	-0.000861756	0	0	0	0	0	0	0	0	0
020401050803	2162	0	0	-0.00028142	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030602	2163	0	0	-0.00369651	0	0	-0.000266993	0	0	0	0	0	0	0	0	-3.64081E-05	0	0	0	0	0	0	0	0	0
020402030802	2164	0	0	-0.203716	0	0	-0.031866824	0	0	0	-0.2288	0	0	0	0	-0.004345476	0	0	0	0	0	0.508	0	0	0
020402030807	2165	0	0	-0.178587	0	0	-0.001233302	0	0	0	-0.4445	0	0	0	0	-0.000168178	0	0	0	0	0	0.0844	0	0	0
020402030803	2166	0	0	-0.14504	0	0	-0.007351731	0	0	0	-0.0859	0	0	0	0	-0.001002509	0	0	0	0	0	0	0	0	0
020402030602	2167	0	0	-0.0773412	0	0	-0.011904728	0	0	0	-0.0233	0	0	0	0	-0.001623372	0	0	0	0	0	0	0	0	0
020401050803	2168	0	0	-0.00394167	0	0	-0	0	0	0	0	0	0	-0.0287	0	-0	0	0	0	0	0	13.308	0	0	0
020401050801	2169	0	0	-0.0122633	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030404	2170	0	0	-0.0132947	-0.0031	0	-0.005968081	0	0	0	0	0	0	0	0	-0.000813829	0	0	0	0	0	0	0	0	0
020402030806	2171	0	0	-0.0424404	0	0	-0.007106678	0	0	0	0	0	0	0	0	-0.000969092	0	0	0	0	0	1.68	0	0	0
020402030501	2172	0	0	-0.0250413	0	0	-0.0095018	0	0	0	0	0	0	0	0	-0.0012957	0	0	0	0	0	0	0	0	0
020401050803	2173	0	0	-0.277546	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030603	2174	0	0	-0.0117496	0	0	-0.006203666	0	0	0	-0.1082	0	0	0	0	-0.000845954	0	0	0	0	0	0	0	0	0
020401050801	2175	0	-0.005	-0.00813961	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030805	2176	0	0	-0.035998	0	0	-0.008025503	0	0	0	0	0	0	0	0	-0.001094387	0	0	0	0	0	0	0	0	0
020402030404	2177	0	0	-0.00962028	0	0	-0.008480956	0	0	0	0	0	0	0	0	-0.001156494	0	0	0	0	0	0	0	0	0
020402030404	2178	0	0	-0.013879	0	0	-0.011449328	0	0	0	0	0	0	0	0	-0.001561272	0	0	0	0	0	0	0	0	0
020402010301	2179	0	0	-0.212467	0	0	-0.000286301	0	0	0	-0.1116	0	0	0	0	-3.9041E-05	0	0	0	0	0	0.0577	0	0	0
020402030503	2180	0	0	-0.0582361	0	0	-0.011731984	0	0	0	-0.0118	0	0	0	0	-0.001599816	0	0	0	0	0	0	0	0	0
020402010204	2181	0	0	-0.105755	0	0	-0	0	0	0	-0.4858	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030501	2182	0	0	-0.171635	0	0	-0.020574136	0	0	0	0	0	0	0	0	-0.002805564	0	0	0	0	0	0	0	0	0
020401050801	2183	0	0	-0.0756568	0	-0.0022	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030503	2184	0	0	-0.0225731	0	0	-0.006266489	0	0	0	0	0	0	0	0	-0.000854521	0	0	0	0	0	0	0	0	0
020402030503	2185	0	0	-0.0284107	0	0	-0.004570298	0	0	0	0	0	0	0	0	-0.000623222	0	0	0	0	0	0	0	0	0
020401050803	2186	0	0	-0.2309	0	0	-0	0	0	0	-0.2819	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050803	2187	0	0	-0.00428845	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	-24.1455	0	0	0	0	0	0
020402030805	2188	0	0	-0.0114566	0	0	-0.00180613	0	0	0	0	0	0	0	0	-0.00024629	0	0	0	0	0	0	0	0	0
020402030805	2189	0	0	-0.0219181	0	0	-0.002638522	0	0	0	0	0	0	0	0	-0.000359798	0	0	0	0	0	0	0	0	0
020402030404	2190	0	0	-0.0516754	0	0	-0.031992048	0	0	0	0	0	0	0	0	-0.004362552	0	0	0	0	0	0.0031	0	0	0
020402010204	2191	0	0	-0.146986	0	0	-0	0	0	0	-0.3333	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050911	2192	0	0	-0.195434	-0.0134	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050911	2193	0	0	-0.0305738	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030404	2194	0	0	-0.00981042	0	0	-0.008166849	0	0	0	0	0	0	0	0	-0.001113661	0	0	0	0	0	0	0	0	0
020402030603	2195	0	0	-0.041899	0	0	-0.012784288	0	0	0	-0.0619	0	0	0	0	-0.001743312	0	0	0	0	0	0	0	0	0
020402030307	2196	0	0	-0.000207779	0	0	-0.000251288	0	0	0	0	0	0	0	0	-3.42665E-05	0	0	0	0	0	0.8923	0	0	0
020402010201	2197	0	0	-0.0693254	0	0	-0	-0.7931	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402010201	2198	0	0	-0.0279112	0	0	-0	0	0	0	-0.257	0	0	0	0	-0	0	0	-15.6934	0	0	0	0	0	0
020402010204	2199	0	0	-0.216448	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402010303	2200	0	0	-0.251792	0	0	-0.000132139	0	0	0	-0.0133	0	0	0	0	-1.8019E-05	0	0	0	0	0	0	0	0	0
020401050911	2201	0	0	-0.110043	0	0	-8.80924E-05	0	0	0	0	0	0	0	0	-1.20126E-05	0	0	0	0	0	0	0	0	0
020401050911	2202	0	0	-0.0668795	0	0	-6.60695E-05	0	0	0	-0.2806	0	0	0	0	-9.00948E-06	0	0	0	0	0	0	0	0	0
020402030806	2203	0	0	-0.0616648	0	0	-0.007309078	0	0	0	-0.0281	0	0	0	0	-0.000996692	0	0	0	0	0	0.231	0	0	0
020402030805	2204	0	0	-0.0417019	0	0	-0.008151141	0	0	0	0	0	0	0	0	-0.001111519	0	0	0	0	0	0	0	0	0
020402010301	2205	0	0	-0.0209701	0	0	-6.60695E-05	0	0	0	0	0	0	0	0	-9.00948E-06	0	0	0	0	0	0	0	0	0
020402030603	2206	0	0	-2.59398E-05	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030604	2207	0	0	-0.111058	0	0	-0.004585997	0	0	0	-0.5046	0	0	0	0	-0.000625363	0	0	0	0	0	0.023	0	0	0
020402010303	2208	0	0	-0.201153	0	0	-4.40464E-05	0	0	0	-0.6729	0	0	0	0	-6.00632E-06	0	0	0	0	0	0	0	0	0
020402030501	2209	0	0	-0.0228013	0	0	-0.008182557	0	0	0	0	0	0	0	0	-0.001115803	0	0	0	0	0	0	0	0	0
020402010301	2210	0	0	-0.012198	0	0	-0	-0.0944	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030805	2211	0	0	-0.124058	-0.0347	0	-0.009515528	0	0	0	-0.003	0	0	-0.2965	0	-0.001297572	0	0	0	0	0	3.0939	0	0	0
020402010204	2212	0	0	-0.198901	0	0	-6.60695E-05	0	0	0	-0.0187	0	0	0	0	-9.00948E-06	0	0	0	0	0	0	0	0	0
020402010202	2213	0	0	-0.153583	0	0	-8.80924E-05	0	0	0	0	0	0	0	0	-1.20126E-05	0	0	0	0	0	0	0	0	0
020402010204	2214	0	0	-0.0530466	0	0	-0	0	0	0	-0.0724	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030503	2215	0	0	-0.00746621	0	0	-0.002418645	0	0	0	0	0	0	0	0	-0.000329815	0	0	0	0	0	0	0	0	0
020402010204	2216	0	0	-0.15092	0	0	-2.20231E-05	-0.0709	0	0	-0.2369	0	0	0	0	-3.00316E-06	0	0	0	0	0	0	0	0	0
020402030604	2217	0	0	-0.0510539	0	0	-0.012642872	0	0	0	-1.3677	0	0	-1.0791	0	-0.001724028	0	0	0	0	0	0.1594	0	0	0
020402030806	2218	0	0	-0.0105688	0	0	-0.000303608	0	0	0	0	0	0	0	0	-4.14011E-05	0	0	0	0	0	0	0	0	0
020402010204	2219	0	0	-0.138505	0	0	-0	0	0	0	-0.5612	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402010204	2220	0	0	-0.0126706	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030503	2221	0	0	-0.032365	0	0	-0.004523174	0	0	0	0	0	0	0	0	-0.000616796	0	0	0	0	0	0	0	0	0
020402010204	2222	0	0	-0.184635	0	0	-6.60695E-05	0	0	0	0	0	0	0	0	-9.00948E-06	0	0	0	0	0	0	0	0	0
020402010105	2223	0	0	-0.109491	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030503	2224	0	0	-0.00147755	0	0	-0.000329815	0	0	0	0	0	0	0	0	-4.49748E-05	0	0	0	0	0	0	0	0	0
020402030807	2225	0	-0.0001	-0.272704	0	0	-0.000809621	0	0	0	-0.2472	0	0	0	0	-0.000110403	0	0	0	0	0	1.4244	0	0	0
020401050911	2226	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050911	2227	0	0	-0.148811	0	0	-0	0	0	0	-0.0453	0	0	0	0	-0	0	0	-5.3278	0	0	0.095	0	0	0
020402030503	2228	0	0	-0.00553851	0	0	-0.001303553	0	0	0	0	0	0	0	0	-0.000177757	0	0	0	0	0	0	0	0	0
020402030404	2229	0	0	-0.0368452	0	0	-0.022427416	0	0	0	0	0	0	0	0	-0.003058284	0	0	0	0	0	0	0	0	0
020402010104	2230	0	0	-0.0103498	0	0	-0	0	0	0	-0.1547	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030806	2231	0	0	-0.105765	0	0	-0.00290114	0	0	0	-0.0049	0	0	0	0	-0.00039561	0	0	0	0	0	0	0	0	0
020402030503	2232	0	0	-0.0822675	0	0	-0.01766864	0	0	0	0	0	0	0	0	-0.00240936	0	0	0	0	0	0	0	0	0
020402010201	2233	0	0	-1.75532E-05	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030806	2234	0	0	-0.0335355	0	0	-0.000494769	0	0	0	0	0	0	0	0	-6.74684E-05	0	0	0	0	0	0	0	0	0
020402010404	2235	0	0	-0.0278001	0	0	-0	0	0	0	0	0	0	0	0	-0	0	-429.11	0	0	0	11.27	0	0	0
020402010104	2236	0	0	-0.0270871	0	0	-0.0284	0	0	0	0	0	-0.0553	0	0	-0	0	0	0	0	0	0	0	0	0
020402010105	2237	0	0	-0.0627063	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402010103	2238	0	0	-0.0292011	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030405	2239	0	0	-0.0115496	0	0	-0.004868697	0	0	0	-0.0502	0	0	0	0	-0.000663913	0	0	0	0	0	0	0	0	0
020402030805	2240	0	0	-0.047316	0	0	-0.003092302	0	0	0	0	0	0	0	0	-0.000421678	0	0	0	0	0	0	0	0	0
020402010301	2241	0	-0.0198	-0.263027	0	0	-0.00048451	-0.6697	0	0	-0.2276	0	0	0	0	-6.60696E-05	0	0	0	0	0	0	0	0	0
020402010202	2242	0	0	-0.0586899	0	0	-0	0	0	0	-0.0031	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030804	2243	0	0	-0.0327678	0	0	-0.000157427	0	0	0	0	0	0	0	0	-2.14673E-05	0	0	0	0	0	0	0	0	0
020402030805	2244	0	0	-0.0295056	0	0	-0.001416835	0	0	0	0	0	0	0	0	-0.000193205	0	0	0	0	0	0	0	0	0
020402010202	2245	0	0	-0.119851	0	0	-4.40464E-05	0	0	0	0	0	0	0	0	-6.00632E-06	0	0	0	0	0	0.0249	0	0	0
020402010202	2246	0	0	-0.108394	0	0	-5.52911E-05	0	0	0	-0.001	0	0	0	0	-7.5397E-06	0	0	0	0	0	7.56	0	0	0
020402010104	2247	0	-0.0002	-0.158395	0	-0.0166	-0	0	0	0	0	0	-0.1329	0	0	-0	0	0	0	0	0	0.0017	0	0	0
020402030502	2248	0	0	-0.136522	0	0	-0.02233176	0	0	0	0	0	0	0	0	-0.00304524	0	0	-0.7616	0	0	0.341	0	0	0
020402010203	2249	0	0	-0.0979933	0	0	-0	0	0	0	-0.072	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402010105	2250	0	0	-0.0724115	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030503	2251	0	0	-0.00885953	0	0	-0.003518029	0	0	0	0	0	0	0	0	-0.000479731	0	0	0	0	0	0	0	0	0
020402010301	2252	0	0	-0.00295563	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402010204	2253	0	0	-0.144316	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402010204	2254	0	0	-0.00145428	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402010104	2255	0	0	-0.0164253	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0.176	0	0	0
020402030407	2256	0	0	-0.00809856	0	0	-0.016679256	0	0	0	0	0	0	0	0	-0.002274444	0	0	0	0	0	0	0	0	0
020402010204	2257	0	0	-0.128149	0	0	-0	-1.1363	0	0	0	0	0	0	0	-0	0	0	0	0	0	0.216	0	0	0
020402010204	2258	0	0	-0.120561	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030407	2259	0	0	-0.0185798	0	0	-0.011873312	0	0	0	0	0	0	0	0	-0.001619088	0	0	0	0	0	0	0	0	0
020402030403	2260	0	0	-0.0471829	0	0	-0.022490248	0	0	0	-0.0473	0	0	0	0	-0.003066852	0	0	0	0	0	0	0	0	0
020402030503	2261	0	0	-0.0420086	0	0	-0.004491766	0	0	0	0	0	0	0	0	-0.000612514	0	0	0	0	0	0	0	0	0
020402030805	2262	0	0	-0.0623894	0	0	-0.007309738	0	0	0	0	0	0	0	0	-0.000996782	0	0	0	0	0	0	0	0	0
020402030808	2263	0	0	-0.267499	-0.056	0	-0.00106825	0	0	0	-0.1217	0	0	0	0	-0.00014567	0	0	0	0	0	2.605	0	0	0
020402030607	2264	0	0	-0.0422125	0	0	-0.005559743	0	0	0	0	0	0	0	0	-0.000758147	0	0	0	0	0	0	0	0	0
020402010105	2265	0	0	-0.0257717	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030604	2266	0	0	-0.0729311	-0.1014	0	-0.003329559	0	0	0	-1.5624	0	0	0	0	-0.000454031	0	0	0	0	0	0	0	0	0
020402030407	2267	0	0	-0.00189091	0	0	-0.004444651	0	0	0	-0.015	0	0	0	0	-0.000606089	0	0	0	0	0	0	0	0	0
020402010105	2268	0	0	-0.018166	0	0	-0	0	0	0	-2.3464	0	0	0	0	-0	0	0	0	0	0	10.018	0	0	0
020402030407	2269	0	0	-0.00098025	0	0	-0.002434353	0	0	0	0	0	0	0	0	-0.000331957	0	0	0	0	0	0	0	0	0
020402010104	2270	0	0	-0.207544	0	-0.0006	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030503	2271	0	0	-0.000328758	0	0	-0.000125644	0	0	0	0	0	0	0	0	-1.71332E-05	0	0	0	0	0	0	0	0	0
020402010403	2272	0	0	-0.0434787	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402010105	2273	0	0	-0.0597694	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402010202	2274	0	0	-0.0309972	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030407	2275	0	0	-0.00807115	0	0	-0.013742256	0	0	0	0	0	0	0	0	-0.001873944	0	0	0	0	0	0	0	0	0
020402010202	2276	0	0	-0.137173	-0.0503	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030503	2277	0	0	-0.00881231	0	0	-0.011700568	0	0	0	0	0	0	0	0	-0.001595532	0	0	0	0	0	0	0	0	0
020402010103	2278	0	-0.0011	-0.00632614	0	0	-0.0001	0	0	0	-0.0339	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402010202	2279	0	0	-0.115043	-0.0598	0	-0.000256764	0	0	0	-0.1648	0	0	0	0	-3.50132E-05	0	0	0	0	0	0	0	0	0
020402030503	2280	0	0	-0.0234651	0	0	-0.005983789	0	0	0	0	0	0	0	0	-0.000815971	0	0	0	0	0	0	0	0	0
020402030805	2281	0	0	-0.0495498	0	0	-0.005296271	0	0	0	0	0	0	0	0	-0.000722219	0	0	0	0	0	0.0035	0	0	0
020402010203	2282	0	0	-0.00461504	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030806	2283	0	0	-0.190829	0	0	-0.002327662	0	0	0	0	0	-0.1023	0	0	-0.000317408	0	0	0	0	0	0	0	0	0
020402030403	2284	0	0	-0.0170513	0	0	-0.011009504	0	0	0	0	0	0	0	0	-0.001501296	0	0	0	0	0	0	0	0	0
020402010103	2285	0	0	-0.0604483	0	-0.01	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402030805	2286	0	0	-0.0167768	0	-0.003	-0.001113226	0	0	0	0	0	0	0	0	-0.000151804	0	0	0	0	0	0	0	0	0
020402030805	2287	0	0	-0.000553636	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402010103	2288	0	0	-0.000322537	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
