# JAS_WU																								
# Units: Mgal/day																								
# released 2014, March
huc12	newhydroid	AqGwWL	CoGwWL	DoGwWL	InGwWL	IrGwWL	LvGwWL	MiGwWL	ReGwWL	TeGwWL	WsGwWL	AqSwWL	CoSwWL	InSwWL	IrSwWL	MiSwWL	TeSwWL	WsSwWL	InGwRT	InSwRT	STswRT	WSgwRT	WSunkTR	WStrans
20401010303	338	0	0	0	0	0	0	0	0	0	-0.000503732	0	0	0	-0.001254286	0	0	0	0	0	0	0	0	0
20401010303	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010303	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010303	358	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.34E-06	0	0	0	0	0	0	0	0	0
20401010303	360	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.13E-05	0	0	0	0	0	0	0	0	0
20401010303	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010303	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010304	309	0	0	0	0	0	0	0	0	0	-0.016578971	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010304	312	0	0	0	0	0	0	0	0	0	-0.032219977	0	0	0	-0.00076891	0	0	0	0	0	0	0	0	0
20401010304	328	0	0	0	0	0	0	0	0	0	-0.06449621	0	0	0	-0.000536325	0	0	0	0	0	0	0	0	0
20401010304	329	0	0	0	0	0	0	0	0	0	-0.004898093	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010304	339	0	0	0	0	0	0	0	0	0	-1.63E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010304	364	0	0	0	0	0	0	0	0	0	-0.025768872	0	0	0	-0.000118446	0	0	0	0	0	0	0	0	0
20401010304	366	0	0	0	0	0	0	0	0	0	-0.017519452	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010304	367	0	0	0	0	0	0	0	0	0	-0.003403897	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010304	372	0	0	0	0	0	0	0	0	0	-0.024895402	0	0	0	-0.000311968	0	0	0	0	0	0	0	0	0
20401010304	373	0	0	0	0	0	0	0	0	0	-0.011681175	0	0	0	-9.25E-05	0	0	0	0	0	0	0	0	0
20401010304	384	0	0	0	0	0	0	0	0	0	-0.024288558	0	0	0	-0.000980554	0	0	0	0	0	0	0	0	0
20401010304	391	0	0	0	0	0	0	0	0	0	-0.001139614	0	0	0	-0.000316803	0	0	0	0	0	0	0	0	0
20401010305	345	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.158496609	0	0	0	0	0	0	0	0	-0.014639881
20401010305	356	0	0	0	0	0	0	0	0	0	-0.000279661	0	0	0	-0.161465745	0	0	0	0	0	0	0	0	-0.009942206
20401010305	371	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.020621674	0	0	0	0	0	0	0	0	0
20401010305	381	0	0	0	0	0	0	0	0	0	-0.000291563	0	0	0	-0.081031817	0	0	0	0	0	0	0	0	0
20401010305	392	0	0	0	0	0	0	0	0	0	-6.44E-05	0	0	0	-0.017566111	0	0	0	0	0	0	0	0	0
20401010305	396	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.133392431	0	0	0	0	0	0	0	0	0
20401010305	398	0	0	0	0	0	0	0	0	0	-0.000208606	0	0	0	-0.082618463	0	0	0	0	0	0	0	0	0
20401010305	404	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.03E-05	0	0	0	0	0	0	0	0	0
20401010305	405	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.077481846	0	0	0	0	0	1.38E-05	0	0	0
20401010305	406	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0234308	0	0	0	0	0	0	0	0	0
20401010305	411	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.116385298	0	0	0	0	0	0	0	0	0
20401010305	412	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.08518407	0	0	0	0	0	1.45E-05	0	0	0
20401010305	413	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.144385713	0	0	0	0	0	8.13E-07	0	0	0
20401010305	419	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.037453685	0	0	0	0	0	6.99E-05	0	0	0
20401010305	427	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.158426347	0	0	0	0	0	0	0	0	0
20401010305	429	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.119275244	0	0	0	0	0	7.28E-06	0	0	0
20401010306	322	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.179613815	0	0	0	0	0	0	0	0	-0.009150169
20401010306	331	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.161423525	0	0	0	0	0	0	0	0	-0.011744047
20401010306	332	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.303215471	0	0	0	0	0	0	0	0	0
20401010306	368	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607900545	-0.00072881	0	0	0	0	0.000215586	0	0	0
20401010306	369	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.159961397	0	0	0	0	0	0	0	0	0
20401010307	420	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.99E-05	0	0	0	0	0	0.000410639	0	0	0
20401010307	431	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000497946	0	0	0	0	0	0.002989913	0	0	0
20401010307	432	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000584754	-0.000365449	0	0	0	0	0.000695645	0	0	0
20401010307	434	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.001000228	0	0	0	0	0	0.005371127	0	0	0
20401010307	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016179	0	0	0
20401010307	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002719035	0	0	0
20401010307	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002540374	0	0	0
20401010307	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000464798	0	0	0
20401010307	453	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.001118178	0	0	0	0	0	0.007240052	0	0	0
20401010307	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002379928	0	0	0
20401010307	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002602677	0	0	0
20401010307	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003934034	0	0	0
20401010307	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002681068	0	0	0
20401010307	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009417629	0	0	0
20401010401	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003675467	0	0	0
20401010401	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002404923	0	0	0
20401010401	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002071687	0	0	0
20401010401	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00311024	0	0	0
20401010401	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002378241	0	0	0
20401010401	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000517765	0	0	0
20401010401	563	0	0	0	0	0	0	0	0	0	-1.33E-06	0	0	0	0	0	0	0	0	0	0.004718846	0	0	0
20401010402	507	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.001430378	0	0	0	0	0	1.48E-05	0	0	0
20401010402	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78E-05	0	0	0
20401010402	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000221848	0	0	0
20401010402	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116285	0	0	0
20401010402	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40E-05	0	0	0
20401010402	573	0	0	0	0	0	0	0	0	0	-1.64E-05	0	0	0	0	0	0	0	0	0	0.00010427	0	0	0
20401010403	447	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.74E-05	-0.003273059	0	0	0	0	6.99E-05	0	0	0
20401010403	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54E-05	0	0	0
20401010403	478	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000705478	0	0	0	0	0	0	0	0	0
20401010403	493	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000566144	0	0	0	0	0	0	0	0	0
20401010403	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010403	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-08	0	0	0
20401010403	506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03E-06	0	0	0
20401010404	442	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.002756768	0	0	0	0	0	0	0	0	0
20401010404	449	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.002909781	0	0	0	0	0	0	0	0	0
20401010404	458	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000169077	0	0	0	0	0	0	0	0	0
20401010404	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010404	477	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.002773465	0	0	0	0	0	0	0	0	0
