# JAS																									
# Units: Mgal/day																									
# released March 2014, reprocessed Sept. 2014																									
huc12	newhydroid	AqGwWL	CoGwWL	DoGwWL	InGwWL	IrGwWL	LvGwWL	MiGwWL	ReGwWL	TeGwWL	WsGwWL	AqSwWL	CoSwWL	InSwWL	IrSwWL	LvSwWL	MiSwWL	TeSwWL	WsSwWL	InGwRT	InSwRT	STswRT	WSgwRT	WSTransRC	WStransNY
020402030304	2053	0	0	-0.015887	0	-0.007911639	-0.002685637	0	0	0	0	0	0	0	-0.005058261	-0.000366223	0	0	0	0	0	0	0	0	0
020402030603	2054	0	0	-0.0338897	0	-0.005918562	-0.00777421	0	0	0	-0.0063	0	0	0	-0.003783998	-0.00106012	0	0	0	0	0	0	0	0	0
020401050909	2055	0	0	-0.0666348	0	-0.000112725	-0	0	0	0	-0.1033	0	0	0	-7.20701E-05	-0	0	0	0	0	0	0.095	0	0	0
020402030801	2056	0	0	-0.00166278	0	-0.001057209	-9.4395E-05	0	0	0	0	0	0	0	-0.000675921	-1.2872E-05	0	0	0	0	0	0	0	0	0
020402030601	2057	0	0	-0.00442148	0	-0.000837957	-0.00048687	0	0	0	0	0	0	0	-0.000535743	-6.63913E-05	0	0	0	0	0	0	0	0	0
020402030601	2058	0	0	-0.0172853	0	-0.002388827	-0.003392382	0	0	0	0	0	0	0	-0.001527283	-0.000462598	0	0	0	0	0	0	0	0	0
020402030804	2059	0	0	-0.0704995	0	-0.007129375	-0.007524088	0	0	0	-0.2775	0	0	0	-0.004558125	-0.001026012	0	0	0	0	0	0	0	0	0
020402030601	2060	0	0	-0.0240079	0	-0.003781128	-0.005371274	0	0	0	0	0	0	0	-0.002417442	-0.000732446	0	0	0	0	0	0	0	0	0
020401050910	2061	0	0	-0.104345	0	-0	-0	0	0	0	-0.06	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402010201	2062	0	0	-0.242887	-0.0285	-0.035479064	-4.40464E-05	0	0	0	-0.0883	0	0	0	-0.022683336	-6.00632E-06	0	0	0	0	0	22.05	0	0	0
020401050803	2063	0	-0.1189	-0.287084	0	-0.0316	-0.0168	0	0	0	-0.2005	0	0	0	-0.0113	-0	0	0	0	0	0	0	0	0	0
020402030601	2064	0	0	-0.016288	0	-0.002574462	-0.005465504	0	0	0	0	0	0	0	-0.001645968	-0.000745296	0	0	0	0	0	0	0	0	0
020402030603	2065	0	0	-0.0244762	0	-0.011217792	-0.007145996	0	0	0	0	0	0	0	-0.002952359	-0.000974454	0	0	0	0	0	0	0	0	0
020402030307	2066	0	-0.0033	-0.0257323	0	-0.004786676	-0.00521422	0	0	0	0	0	0	0	-0.077460334	-0.00071103	0	0	0	0	0	0	0	0	0
020402030601	2067	0	0	-0.00938493	0	-0.001580516	-0.003251037	0	0	0	0	0	0	0	-0.001010494	-0.000443323	0	0	0	0	0	0	0	0	0
020402030307	2068	0	0	-0.0178264	0	-0.003873945	-0.002826982	0	0	0	-0.0062	0	0	0	-0.002476785	-0.000385498	0	0	0	0	0	0	0	0	0
020402030307	2069	0	0	-0.0466473	-0.3995	-0.019364572	-0.007240226	0	0	0	0	0	0	0	-0.012380628	-0.000987304	0	0	0	0	0	0	0	0	0
020402030801	2070	0	0	-0.0226644	0	-0.008756916	-0.002111252	0	0	0	0	0	0	0	-0.005598684	-0.000287898	0	0	0	0	0	0	0	0	0
020402030405	2071	0	0	-0.0130413	0	-0.000982344	-0.006345011	0	0	0	0	0	0	0	-0.000628056	-0.000865229	0	0	0	0	0	0	0	0	0
020402030307	2072	0	0	-0.0271427	0	-0.014884777	-0.005245627	0	0	0	0	0	0	0	-0.001652563	-0.000715313	0	0	0	0	0	0	0	0	0
020402030804	2073	0	0	-0.102006	0	-0.003543496	-0.00244457	0	0	0	0	0	0	0	-0.002265514	-0.00033335	0	0	0	0	0	0	0	0	0
020402030804	2074	0	0	-0.00314665	0	-1.96044E-05	-2.20231E-05	0	0	0	0	0	0	0	-1.25339E-05	-3.00316E-06	0	0	0	0	0	0	0	0	0
020402030804	2075	0	0	-0.0689434	0	-0.009585784	-0.007880303	0	0	0	0	0	0	0	-0.006128616	-0.001074587	0	0	0	0	0	0	0	0	0
020402030807	2076	0	0	-0.134516	-0.0064	-0.021040425	-0.000286301	-0.1782	0	0	-0.1346	0	0	0	-0.013452075	-3.9041E-05	0	0	0	0	0	0	0	0	0
020402030304	2077	0	0	-0.0805849	0	-0.005138616	-0.02311848	0	0	0	-0.0509	0	0	0	-0.003285344	-0.00315252	0	0	0	0	0	0	0	0	0
020402030804	2078	0	0	-0.0137909	0	-0.002298614	-0.001299364	0	0	0	0	0	0	0	-0.001469606	-0.000177186	0	0	0	0	0	0	0	0	0
020402030601	2079	0	0	-0.0429015	0	-0.0084363	-0.01273712	0	0	0	0	0	0	0	-0.0053937	-0.00173688	0	0	0	0	0	0	0	0	0
020402030802	2080	0	0	-0.0699103	0	-0.003799172	-0.021280952	0	0	0	-0.0121	0	0	0	-0.002428979	-0.002901948	0	0	0	0	0	0	0	0	0
020402030807	2081	0	0	-0.109989	-0.008	-0.00638121	-0.000726765	0	0	0	-0.1588	0	0	0	-0.00407979	-9.91043E-05	0	0	0	0	0	0.3404	0	0	0
020402030603	2082	0	0	-0.0324826	0	-0.007420959	-0.005355566	0	0	0	-0.0944	0	0	0	-0.004360941	-0.000730304	0	0	0	0	0	0	0	0	0
020402030603	2083	0	0	-0.0121481	-0.1864	-0.001588251	-0.003769313	0	0	0	-0.0167	0	0	0	-0.001015439	-0.000513997	0	0	0	0	0	0	0	0	0
020401050909	2084	0	0	-0.0377905	0	-0.000872398	-2.20231E-05	0	0	0	0	0	0	0	-0.000557762	-3.00316E-06	0	0	0	0	0	0	0	0	0
020401050909	2085	0	0	-0.0119083	0	-5.88132E-05	-0	0	0	0	0	0	0	0	-3.76019E-05	-0	0	0	0	0	0	0	0	0	0
020402030307	2086	0	0	-0.022745	0	-0.004722217	-0.008920736	0	0	0	0	0	0	0	-0.003019123	-0.001216464	0	0	0	0	0	0	0	0	0
020401050910	2087	0	-0.016	-0.0956172	0	-0	-0	0	0	0	-0.0787	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030806	2088	0	0	-0.0536796	0	-0.006882996	-0.008852888	0	0	0	0	0	0	0	-0.004400604	-0.001207212	0	0	0	0	0	0	0	0	0
020401050910	2089	0	0	-0.0206622	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030806	2090	0	0	-0.0511195	0	-0.003055697	-0.006949246	0	0	0	-0.2936	0	0	0	-0.001953643	-0.000947624	0	0	-0.117	0	0	0.115	0	0	0
020402030806	2091	0	0	-0.0379571	0	-0.005128307	-0.01499872	0	0	0	0	0	0	0	-0.003278753	-0.00204528	0	0	0	0	0	0	0	0	0
020401050803	2092	0	0	-0.154928	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030603	2093	0	0	-0.0395513	-0.1192	-0.00633241	-0.014574648	0	0	0	-0.0608	0	0	0	-0.00404859	-0.001987452	0	0	0	0	0	0	0	0	0
020402010201	2094	0	0	-0.644662	0	-0.015384566	-0.000198209	0	0	0	-1.5343	0	0	0	-0.009836034	-2.70284E-05	0	0	0	0	0	1.1	0	0	0
020401050910	2095	0	0	-0.00261083	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050909	2096	0	0	-0.0795175	0	-0.01784982	-8.80924E-05	0	0	0	0	0	0	0	-0.01141218	-1.20126E-05	0	0	0	0	0	0	0	0	0
020401050910	2097	0	0	-0.006268	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030804	2098	0	0	-0.00823346	0	-0.001279188	-0.001277346	0	0	0	0	0	0	0	-0.000817842	-0.000174184	0	0	0	0	0	0	0	0	0
020401050910	2099	0	0	-0.0230428	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050910	2100	0	0	-0.0239136	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030602	2101	0	0	-0.0362053	0	-0.005934031	-0.01474748	0	0	0	0	0	0	0	-0.003793889	-0.00201102	0	0	0	0	0	0	0	0	0
020402030804	2102	0	0	-0.0756087	0	-0.001999647	-0.001805901	0	0	0	0	0	0	0	-0.001278463	-0.000246259	0	0	0	0	0	0.0443	0	0	0
020401050801	2103	0	0	-0.125863	0	-0	-0	0	0	0	-0.2632	0	0	0	-0.2632	-0	0	0	0	0	0	0	0	0	0
020402030307	2104	0	0	-0.0182666	0	-0.002678888	-0.005701089	0	0	0	0	0	0	0	-0.001712732	-0.000777421	0	0	0	0	0	0	0	0	0
020401050801	2105	0	0	-0.159449	0	-0.0191	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050803	2106	0	-0.0195	-0.291757	0	-0.0869	-0	0	0	0	-0.1499	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030804	2107	0	0	-0.0341233	0	-0.002533867	-0.007818228	0	0	0	0	0	0	0	-0.001620013	-0.001066122	0	0	0	0	0	0	0	0	0
020402030807	2108	0	0	-0.108398	0	-0.010650112	-0.000176186	0	0	0	-0.3582	0	0	0	-0.006809088	-2.40253E-05	0	0	0	0	0	0	0	0	0
020402030306	2109	0	0	-0.0575503	0	-0.014503116	-0.010616936	0	0	0	-0.2663	0	0	0	-0.009272484	-0.001447764	0	0	0	0	0	0	0	0	0
020401050909	2110	0	0	-0.0172871	0	-0.0062342	-0.000220231	0	0	0	0	0	0	0	-0.0039858	-3.00316E-05	0	0	0	0	0	0	0	0	0
020401050803	2111	0	0	-0.000527378	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030501	2112	0	0	-0.0522803	0	-0.002052351	-0.01094676	0	0	0	0	0	0	0	-0.001312159	-0.00149274	0	0	0	0	0	0	0	0	0
020402030802	2113	0	0	-0.0307104	0	-0.000537583	-0.013852256	0	0	0	-0.0041	0	0	0	-0.0003437	-0.001888944	0	0	0	0	0	0	0	0	0
020401050909	2114	0	0	-0.00481976	0	-6.37145E-05	-0	0	0	0	0	0	0	0	-4.07355E-05	-0	0	0	0	0	0	0	0	0	0
020401050801	2115	0	0	-0.13213	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050909	2116	0	0	-0.0203525	0	-0.000705758	-0.000748788	0	0	0	0	0	0	0	-0.000451222	-0.000102108	0	0	0	0	0	0	0	0	0
020402010301	2117	0	-0.0079	-0.186536	0	-0.015977547	-8.80924E-05	0	0	0	-0.1245	0	0	0	-0.010215153	-1.20126E-05	0	0	0	0	0	0	0	0	0
020402030804	2118	0	0	-0.00256957	0	-0.000210747	-8.80924E-05	0	0	0	0	0	0	0	-0.00013474	-1.20126E-05	0	0	0	0	0	0	0	0	0
020402030804	2119	0	0	-0.080725	0	-0.001176391	-0.002773311	0	0	0	0	0	0	0	-0.000752119	-0.000378179	0	0	0	0	0	0	0	0	0
020401050910	2120	0	0	-0.101378	0	-0.00116646	-0.000176186	0	0	0	0	0	0	0	-0.00074577	-2.40253E-05	0	0	0	0	0	0	0	0	0
020401050910	2121	0	0	-0.203193	0	-0.005891118	-0.000418441	0	0	0	0	0	0	0	-0.003766452	-5.70601E-05	0	0	0	0	0	0	0	0	0
020401050910	2122	0	0	-0.0980102	0	-0	-0	0	0	0	-0.0846	0	0	0	-0.0531	-0	0	0	0	0	0	0	0	0	0
020402030803	2123	0	0	-0.0639853	0	-0.005275451	-0.008539599	0	0	0	0	0	0	0	-0.003372829	-0.001164491	0	0	0	0	0	0	0	0	0
020402010201	2124	0	0	-0.0561139	0	-0.015085605	-0	0	0	0	0	0	0	0	-0.009644895	-0	0	0	0	0	0	0	0	0	0
020401050803	2125	0	0	-0.0059621	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030307	2126	0	0	-0.0412853	0	-0.006039744	-0.004664528	0	0	0	-0.1793	0	0	0	-0.003861476	-0.000636072	0	0	0	0	0	0	0	0	0
020402030602	2127	0	0	-0.0251044	0	-0.004679676	-0.008072618	0	0	0	-0.0047	0	0	0	-0.002991924	-0.001100812	0	0	0	0	0	0	0	0	0
020401050910	2128	0	0	-0.0513297	0	-0.0203	-0	0	0	0	0	0	0	0	-0.0533	-0	0	0	0	0	0	0	0	0	0
020402030602	2129	0	0	-0.0340365	0	-0.007680876	-0.02866248	0	0	0	0	0	0	0	-0.004910724	-0.00390852	0	0	0	0	0	0	0	0	0
020402030307	2130	0	0	-0.032439	0	-0.003536182	-0.007067465	0	0	0	0	0	0	0	-0.002260838	-0.000963745	0	0	-14.76	0	0	0	0	0	0
020402030807	2131	0	-0.1364	-0.0682055	-0.0222	-0.0009018	-0.000528556	0	0	0	-0.5824	0	0	0	-0.00057656	-7.20758E-05	0	0	0	0	0	2.3	0	0	0
020401050910	2132	0	0	-0.077928	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030807	2133	0	0	-0.0173616	-0.0044	-0.000112725	-0	0	0	0	0	0	0	0	-7.20701E-05	-0	0	0	0	0	0	0.033	0	0	0
020402030602	2134	0	0	-0.0286242	0	-0.00377468	-0.009878704	0	0	0	0	0	0	0	-0.00241332	-0.001347096	0	0	0	0	0	0	0	0	0
020402030306	2135	0	0	-0.110281	0	-0.003448519	-0.006376427	0	0	0	-0.3913	0	0	0	-0.002204791	-0.000869513	0	0	0	0	0	0	0	0	0
020402030803	2136	0	0	-0.148531	0	-0.018058135	-0.01169168	0	0	0	-0.1257	0	0	0	-0.011545365	-0.00159432	0	0	0	0	0	0.0772	0	0	0
020402030804	2137	0	0	-0.162535	0	-0.004515214	-0.003720358	-0.2569	0	0	0	0	0	0	-0.002886776	-0.000507322	0	0	0	0	0	0.0088	0	0	0
020402030807	2138	0	0	-0.150649	0	-0.006106771	-0.000814858	0	0	0	-0.009	0	0	0	-0.003904329	-0.000111117	0	0	0	0	0	0	0	0	0
020402010201	2139	0	0	-0.060023	0	-0.009753168	-0.000154162	0	0	0	-0.0013	0	0	0	-0.006235632	-2.10221E-05	0	0	0	0	0	0	0	0	0
020401050803	2140	0	0	-0.0229332	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030405	2141	0	0	-0.0262857	0	-0.004986494	-0.01248588	0	0	0	0	0	0	0	-0.003188086	-0.00170262	0	0	0	0	0	0.0331	0	0	0
020402030405	2142	0	0	-0.0191466	0	-0.003968056	-0.012878536	0	0	0	0	0	0	0	-0.002536954	-0.001756164	0	0	0	0	0	0	0	0	0
020402030306	2143	0	0	-0.0796693	0	-0.002981839	-0.005245627	0	0	0	-0.6852	0	0	0	-0.001906421	-0.000715313	0	0	0	0	0	0.461	0	0	0
020402030404	2144	0	0	-0.0135945	0	-0.002631186	-0.012250304	0	0	0	0	0	0	0	-0.001682234	-0.001670496	0	0	0	0	0	0	0	0	0
020401050803	2145	0	0	-0.548335	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030602	2146	0	0	-0.0525663	0	-0.010304303	-0.035148872	0	0	0	0	0	0	0	-0.006587997	-0.004793028	0	0	0	0	0	0	0	0	0
020401050910	2147	0	0	-0.144998	0	-0.012968295	-0.000264278	0	0	0	-0.0325	0	0	0	-0.008291205	-3.60379E-05	0	0	0	0	0	0	0	0	0
020402010301	2148	0	0	-0.216249	0	-0.008331868	-0	0	0	0	-0.1967	0	0	0	-0.005326932	-0	0	0	0	0	0	0	0	0	0
020401050801	2149	0	0	-0.101832	0	-0	-0	0	0	0	-0.0996	0	0	0	-0	-0	0	0	0	0	0	0.156	0	0	0
020401050802	2150	0	-0.0002	-0.635586	0	-0	-0	0	0	0	-3.8855	0	0	0	-0.195	-0	0	0	0	0	0	0	0	0	0
020402030503	2151	0	0	-0.0399773	0	-0.001508323	-0.020417144	0	0	0	0	0	0	0	-0.000964337	-0.002784156	0	0	0	0	0	0	0	0	0
020402030501	2152	0	0	-0.0238077	0	-0.000438317	-0.005968081	0	0	0	0	0	0	0	-0.000280235	-0.000813829	0	0	0	0	0	0	0	0	0
020401050803	2153	0	0	-0.0986992	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050910	2154	0	0	0	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050801	2155	0	0	-0.0246537	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050911	2156	0	0	-0.286942	0	-0.141672131	-4.40464E-05	0	0	0	-0.2004	0	0	0	-0.184716609	-6.00632E-06	0	0	0	0	0	0	0	0	0
020402030807	2157	0	-0.0323	-0.409776	-0.0509	-0.021033105	-0.007488386	0	0	0	-0.3347	0	0	0	-0.013447395	-0.001021144	0	0	0	0	0	0	0	0	0
020402030405	2158	0	0	-0.00180699	0	-0.000590438	-0.001821838	0	0	0	0	0	0	0	-0.033077493	-0.000248432	0	0	0	0	0	0	0	0	0
020401050801	2159	0	0	-0.0152235	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030405	2160	0	0	-0.0340139	0	-0.008321559	-0.023071312	0	0	0	0	0	0	0	-0.005320341	-0.003146088	0	0	0	0	0	0	0	0	0
020402030806	2161	0	0	-0.0386946	0	-0.00155428	-0.006319544	0	0	0	0	0	0	0	-0.00099372	-0.000861756	0	0	0	0	0	0	0	0	0
020401050803	2162	0	0	-0.00028142	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030602	2163	0	0	-0.00369651	0	-0.000363545	-0.000266993	0	0	0	0	0	0	0	-0.00023243	-3.64081E-05	0	0	0	0	0	0	0	0	0
020402030802	2164	0	0	-0.203716	0	-0.023813241	-0.031866824	0	0	0	-0.2165	0	0	0	-0.015224859	-0.004345476	0	0	0	0	0	0.32	0	0	0
020402030807	2165	0	0	-0.178587	0	-0.006714514	-0.001233302	0	0	0	-0.4877	0	0	0	-0.004292886	-0.000168178	0	0	0	0	0	0.0672	0	0	0
020402030803	2166	0	0	-0.14504	0	-0.069691484	-0.007351731	0	0	0	-0.0848	0	0	0	-0.062392916	-0.001002509	0	0	0	0	0	0	0	0	0
020402030602	2167	0	0	-0.0773412	0	-0.005674909	-0.011904728	0	0	0	-0.0247	0	0	0	-0.003628221	-0.001623372	0	0	0	0	0	0	0	0	0
020401050803	2168	0	0	-0.00394167	0	-0	-0	0	0	0	0	0	0	-0.0395	-0	-0	0	0	0	0	0	6.542	0	0	0
020401050801	2169	0	0	-0.0122633	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030404	2170	0	0	-0.0132947	-0.005	-0.001045516	-0.005968081	0	0	0	0	0	0	0	-0.000668444	-0.000813829	0	0	0	0	0	0	0	0	0
020402030806	2171	0	0	-0.0424404	0	-0.001115489	-0.007106678	0	0	0	0	0	0	0	-0.000713181	-0.000969092	0	0	0	0	0	0.973	0	0	0
020402030501	2172	0	0	-0.0250413	0	-0.000995239	-0.0095018	0	0	0	0	0	0	0	-0.000636301	-0.0012957	0	0	0	0	0	0	0	0	0
020401050803	2173	0	0	-0.277546	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030603	2174	0	0	-0.0117496	0	-0.00190281	-0.006203666	0	0	0	-0.1077	0	0	0	-0.00121655	-0.000845954	0	0	0	0	0	0	0	0	0
020401050801	2175	0	-0.0054	-0.00813961	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030805	2176	0	0	-0.035998	0	-0.00083667	-0.008025503	0	0	0	0	0	0	0	-0.00053492	-0.001094387	0	0	0	0	0	0	0	0	0
020402030404	2177	0	0	-0.00962028	0	-0.004660339	-0.008480956	0	0	0	0	0	0	0	-0.002979561	-0.001156494	0	0	0	0	0	0	0	0	0
020402030404	2178	0	0	-0.013879	0	-0.004717057	-0.011449328	0	0	0	0	0	0	0	-0.003015823	-0.001561272	0	0	0	0	0	0	0	0	0
020402010301	2179	0	0	-0.212467	0	-0.021942188	-0.000286301	0	0	0	-0.1924	0	0	0	-0.014028612	-3.9041E-05	0	0	0	0	0	0.0565	0	0	0
020402030503	2180	0	0	-0.0582361	0	-0.002007229	-0.011731984	0	0	0	-0.0224	0	0	0	-0.001283311	-0.001599816	0	0	0	0	0	0	0	0	0
020402010204	2181	0	0	-0.105755	0	-0.001494836	-0	0	0	0	-0.7333	0	0	0	-0.000955715	-0	0	0	0	0	0	0.676	0	0	0
020402030501	2182	0	0	-0.171635	0	-0.005531809	-0.020574136	0	0	0	0	0	0	0	-0.003536731	-0.002805564	0	0	0	0	0	0	0	0	0
020401050801	2183	0	0	-0.0756568	0	-0.024	-0	0	0	0	0	0	0	0	-0.2206	-0	0	0	0	0	0	0	0	0	0
020402030503	2184	0	0	-0.0225731	0	-0.001611455	-0.006266489	0	0	0	0	0	0	0	-0.001030275	-0.000854521	0	0	0	0	0	0	0	0	0
020402030503	2185	0	0	-0.0284107	0	-0.000284906	-0.004570298	0	0	0	0	0	0	0	-0.000182153	-0.000623222	0	0	0	0	0	0	0	0	0
020401050803	2186	0	0	-0.2309	0	-0	-0	0	0	0	-1.9374	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050803	2187	0	0	-0.00428845	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	-29.8465	0	0	0	0	0	0
020402030805	2188	0	0	-0.0114566	0	-0.00034034	-0.00180613	0	0	0	0	0	0	0	-0.000217594	-0.00024629	0	0	0	0	0	0	0	0	0
020402030805	2189	0	0	-0.0219181	0	-0.000336472	-0.002638522	0	0	0	0	0	0	0	-0.000215122	-0.000359798	0	0	0	0	0	0	0	0	0
020402030404	2190	0	0	-0.0516754	0	-0.009793794	-0.031992048	0	0	0	0	0	0	0	-0.006261606	-0.004362552	0	0	0	0	0	0.0007	0	0	0
020402010204	2191	0	0	-0.146986	0	-0.000818486	-0	0	0	0	-0.3661	0	0	0	-0.000523294	-0	0	0	0	0	0	0.54	0	0	0
020401050911	2192	0	0	-0.195434	-0.0127	-0	-0	0	0	0	-0.0001	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050911	2193	0	0	-0.0305738	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030404	2194	0	0	-0.00981042	0	-0.002247014	-0.008166849	0	0	0	0	0	0	0	-0.001436616	-0.001113661	0	0	0	0	0	0	0	0	0
020402030603	2195	0	0	-0.041899	0	-0.003848161	-0.012784288	0	0	0	-0.0684	0	0	0	-0.002460299	-0.001743312	0	0	0	0	0	0	0	0	0
020402030307	2196	0	0	-0.000207779	0	-0.000165014	-0.000251288	0	0	0	0	0	0	0	-0.0001055	-3.42665E-05	0	0	0	0	0	0.9135	0	0	0
020402010201	2197	0	0	-0.0693254	0	-0.005077536	-0	-0.3757	0	0	0	0	0	0	-0.003246294	-0	0	0	0	0	0	0	0	0	0
020402010201	2198	0	0	-0.0279112	0	-0.000651846	-0	0	0	0	-0.2785	0	0	0	-0.000416754	-0	0	0	-19.388	0	0	0	0	0	0
020402010204	2199	0	0	-0.216448	0	-0.001499734	-0	0	0	0	0	0	0	0	-0.000958846	-0	0	0	0	0	0	0	0	0	0
020402010303	2200	0	0	-0.251792	0	-0.013223153	-0.000132139	0	0	0	-0.0157	0	0	0	-0.008454147	-1.8019E-05	0	0	0	0	0	0	0	0	0
020401050911	2201	0	0	-0.110043	0	-0.004930502	-8.80924E-05	0	0	0	0	0	0	0	-0.003152288	-1.20126E-05	0	0	0	0	0	0	0	0	0
020401050911	2202	0	0	-0.0668795	0	-0.001284087	-6.60695E-05	0	0	0	-0.3663	0	0	0	-0.000820973	-9.00948E-06	0	0	0	0	0	0	0	0	0
020402030806	2203	0	0	-0.0616648	0	-0.002722637	-0.007309078	0	0	0	-0.0263	0	0	0	-0.001740703	-0.000996692	0	0	0	0	0	0.1253	0	0	0
020402030805	2204	0	0	-0.0417019	0	-0.001625638	-0.008151141	0	0	0	0	0	0	0	-0.001039342	-0.001111519	0	0	0	0	0	0	0	0	0
020402010301	2205	0	0	-0.0209701	0	-0.006743916	-6.60695E-05	0	0	0	0	0	0	0	-0.004311684	-9.00948E-06	0	0	0	0	0	0	0	0	0
020402030603	2206	0	0	-2.59398E-05	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030604	2207	0	0	-0.111058	0	-0.00137167	-0.004585997	0	0	0	-0.5383	0	0	0	-0.00087697	-0.000625363	0	0	0	0	0	0.017	0	0	0
020402010303	2208	0	0	-0.201153	0	-0.004724657	-4.40464E-05	0	0	0	-0.7249	0	0	0	-0.003020683	-6.00632E-06	0	0	0	0	0	0	0	0	0
020402030501	2209	0	0	-0.0228013	0	-0.004875626	-0.008182557	0	0	0	0	0	0	0	-0.003117204	-0.001115803	0	0	0	0	0	0	0	0	0
020402010301	2210	0	0	-0.012198	0	-0.00264169	-0	-0.0554	0	0	0	0	0	0	-0.00168895	-0	0	0	0	0	0	0	0	0	0
020402030805	2211	0	0	-0.124058	-0.0355	-0.006733058	-0.009515528	0	0	0	-0.0025	0	0	-0.1752	-0.004304742	-0.001297572	0	0	0	0	0	1.4283	0	0	0
020402010204	2212	0	0	-0.198901	0	-0.020842801	-6.60695E-05	0	0	0	-0.0276	0	0	0	-0.054791299	-9.00948E-06	0	0	0	0	0	0	0	0	0
020402010202	2213	0	0	-0.153583	0	-0.01533397	-8.80924E-05	0	0	0	0	0	0	0	-0.00654303	-1.20126E-05	0	0	0	0	0	0	0	0	0
020402010204	2214	0	0	-0.0530466	0	-0.000936112	-0	0	0	0	-0.0727	0	0	0	-0.000598498	-0	0	0	0	0	0	0	0	0	0
020402030503	2215	0	0	-0.00746621	0	-0.003020519	-0.002418645	0	0	0	0	0	0	0	-0.001931151	-0.000329815	0	0	0	0	0	0	0	0	0
020402010204	2216	0	0	-0.15092	0	-0.002372131	-2.20231E-05	-0.0715	0	0	-0.2879	0	0	0	-0.001516609	-3.00316E-06	0	0	0	0	0	0.334	0	0	0
020402030604	2217	0	0	-0.0510539	0	-0.003489773	-0.012642872	0	0	0	-1.3562	0	0	-1.0787	-0.002231167	-0.001724028	0	0	0	0	0	0.2631	0	0	0
020402030806	2218	0	0	-0.0105688	0	-0.000195607	-0.000303608	0	0	0	0	0	0	0	-0.00012506	-4.14011E-05	0	0	0	0	0	0	0	0	0
020402010204	2219	0	0	-0.138505	0	-0.004097315	-0	0	0	0	-0.4649	0	0	0	-0.002619595	-0	0	0	0	0	0	0	0	0	0
020402010204	2220	0	0	-0.0126706	0	-0.000446	-0	0	0	0	0	0	0	0	-0.000285147	-0	0	0	0	0	0	0	0	0	0
020402030503	2221	0	0	-0.032365	0	-0.000621377	-0.004523174	0	0	0	0	0	0	0	-0.000397274	-0.000616796	0	0	0	0	0	0	0	0	0
020402010204	2222	0	0	-0.184635	0	-0.002313315	-6.60695E-05	0	0	0	0	0	0	0	-0.001479005	-9.00948E-06	0	0	0	0	0	0.539	0	0	0
020402010105	2223	0	0	-0.109491	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020402030503	2224	0	0	-0.00147755	0	-0.000214001	-0.000329815	0	0	0	0	0	0	0	-0.000136821	-4.49748E-05	0	0	0	0	0	0	0	0	0
