 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	jlant
Date:	10/29/2013 12:50:47 PM
StationID:	2013-29-10_b
Date	Discharge (cfs)	Subsurface Flow (mm/day)	Impervious Flow (mm/day)	Infiltration Excess (mm/day)	Initial Abstracted Flow (mm/day)	Overland Flow (mm/day)	PET (mm/day)	AET(mm/day)	Average Soil Root zone (mm)	Average Soil Unsaturated Zone (mm)	Snow Pack (mm)	Precipitation (mm/day)	Storage Deficit (mm/day)	Return Flow (mm/day)
01/25/1991	826.979565402	2.09348302939	8.64952271679e-07	0.0	0.00113963226366	8.20833412731e-06	1e-07	1e-07	44.9457102393	0.000116964188895	135.82662419	0.0	314.431014344	0.000454816988097
01/26/1991	739.767283031	1.87347179554	8.64952271679e-07	0.0	0.00113963226366	8.20833412731e-06	1e-07	1e-07	44.9457102393	7.50266217866e-05	135.31662419	0.0	316.352838788	0.000402224286712
01/27/1991	669.041670914	1.69463442583	8.64952271679e-07	0.0	0.00113963226366	8.20833412731e-06	1e-07	1e-07	44.9457102393	0.000572305974181	135.840979	0.103435481003	318.093465202	0.000354436409341
01/28/1991	643.315630384	1.61252874222	0.000683019811969	0.0	0.0316978899507	0.000232506131367	0.663897919094	0.663897919094	44.9457102393	0.00749224851432	117.386062343	0.266379705807	318.351043877	0.000330427202879
01/29/1991	642.921908347	1.61038127508	0.000436134533138	0.0	0.0253827551744	0.00018486089877	0.799745683616	0.799745683616	44.9457102393	0.00152755571536	97.8432688624	0.0	318.890397329	0.00032834568055
01/30/1991	621.704856626	1.55668955915	0.000386336360671	0.0	0.0239019415702	0.000149916688413	0.788612171691	0.788612171691	44.9457102393	0.00152022452506	79.0962489041	0.0	319.443328337	0.000311231106992
01/31/1991	853.092716623	2.00541114588	0.0284851667252	0.00713678345594	0.193142669842	0.00153219775455	0.678504968351	0.678504968351	44.9457102393	0.0249489815131	59.7783739984	8.65734934091	311.599346758	0.000422973307105
02/01/1991	893.223953968	2.21522896196	2.1581375715e-06	0.0	0.00113963226366	8.20833412731e-06	1e-07	1e-07	44.9457102393	0.000355367202949	59.2683739984	0.0	313.813008729	0.000471718124583
02/02/1991	790.324901346	1.97883088992	1.09231076327e-05	0.0	0.00404602866804	2.91929334551e-05	0.628908707375	0.628908707375	44.9457102393	0.000262002488157	51.1652426665	0.0	315.675073241	0.000419777798393
02/03/1991	762.465279601	1.89079082672	0.00160598375978	0.0	0.0483298031413	0.000358098394895	1.09186365742	1.09186365742	44.9457102393	0.0240312996097	17.9168550484	0.0	315.409894113	0.000398819176968
02/04/1991	734.66079905	1.83855360689	6.51981637055e-05	0.0	0.00986026089799	7.13887279887e-05	1.34787262336	1.34787262336	44.9457102393	0.000723248781332	0.0	0.0	316.856026109	0.000384896071723
02/05/1991	690.945211316	1.75578259448	2.95999205287e-09	0.0	0.0	0.0	1.46793646507	1.435109945	43.4777737742	0.0	0.0	0.0	318.679216564	0.000363336601244
02/06/1991	603.874355976	1.52436206037	2.06196612811e-05	0.0	0.00555622237075	3.56890512353e-05	1.40230548607	1.40230548607	43.6847028253	6.6487862672e-05	0.0	1.65166348517	320.224845357	0.000295483581045
02/07/1991	848.668426709	1.89602441705	0.0524696006839	0.0318329688042	0.255787026472	0.00205389866692	0.785727537421	0.785727537421	44.9457102393	0.371353567533	0.0	14.5702102878	309.952527445	0.000390109874337
02/08/1991	1138.10683895	2.78804693375	0.00493821370627	0.000249517991078	0.0534011455092	0.000554142779074	0.780494521006	0.780494521006	44.9457102393	0.00292638826245	0.0	3.38916153338	309.849896924	0.000574815159334
02/09/1991	1041.57147011	2.6129661001	2.24194555417e-07	0.0	0.0	0.0	0.862417116085	0.843131406198	44.0832931232	0.0	0.0	0.0	312.480645385	0.000545045969071
02/10/1991	887.579494186	2.243817104	1.01784170691e-11	0.0	0.0	0.0	0.8629618399	0.801160273758	43.2657589559	0.0	0.0	0.0	314.773247146	0.000454448698657
02/11/1991	777.171779249	1.9697806421	4.62099420029e-16	0.0	0.0	0.0	0.685482731848	0.605525246786	42.6483780086	0.0	0.0	0.0	316.806607636	0.000394974157868
02/12/1991	695.527635306	1.7576504959	2.09792812126e-20	0.0	0.0	0.0	1e-07	8.50466744708e-08	42.6495335168	0.0	0.0	0.0	318.634655463	0.000346840292769
02/13/1991	629.143118167	1.58815233291	9.52457893522e-25	0.0	0.0	0.0	1e-07	8.50466740171e-08	42.64953343	0.0	0.0	0.0	320.295819102	0.000317206473589
02/14/1991	711.185753752	1.68085855106	0.0186420730433	0.00223821788908	0.158312821186	0.0010743323438	0.637180401555	0.637180401555	44.9457102393	0.0117448517542	0.0	8.55014612823	316.392871851	0.000340979539578
02/15/1991	882.795089464	2.12976911352	0.00829964267244	2.55472381649e-05	0.107601160965	0.000827350157033	0.703554025951	0.703554025951	44.9457102393	0.0064378121249	0.0	5.88628921674	313.376035208	0.000450125125667
02/16/1991	862.707728854	2.14845177246	3.76803194383e-07	0.0	0.0	0.0	1e-07	9.77637265643e-08	44.9457101393	0.0	0.0	0.0	315.563127274	0.000453592851161
02/17/1991	720.320559505	1.80636801254	2.05717928712e-06	0.0	0.00113843996035	8.20734630714e-06	1e-07	1e-07	44.9457102393	0.000189758630977	3.1676623563	0.36776623563	317.375955782	0.000374071091272
02/18/1991	678.185109059	1.71367496369	9.33957951442e-11	0.0	0.0	0.0	0.563012364069	0.551746443588	44.4419226137	0.0	2.57541497101	0.0	319.150201431	0.000349851823874
02/19/1991	661.770209183	1.62149078925	0.00830363122141	0.0	0.0683608576271	0.000544937773787	0.664067294765	0.664067294765	44.9457102393	0.00951175446334	0.0	3.8347602607	317.905846469	0.000323300822878
02/20/1991	685.362165689	1.68835238295	0.00164505820639	0.0	0.0488990448729	0.00036244157412	1.08887141543	1.08887141543	44.9457102393	0.0650755049405	0.0	3.3490392401	317.433552115	0.000341627964245
02/21/1991	679.147580582	1.71431922087	7.46855270252e-08	0.0	0.0	0.0	1.07248380017	1.04850038469	43.8732264391	0.0	0.0	0.0	319.152744603	0.000348358018524
02/22/1991	611.511391108	1.55822694982	3.39071768122e-12	0.0	0.0	0.0	1.31898737843	1.20898620457	42.6384720253	0.0	0.0	0.0	320.76956949	0.00027595432237
02/23/1991	557.161446927	1.42405954101	1.53938344572e-16	0.0	0.0	0.0	1.28163646936	1.08913752639	41.5268527668	0.0	0.0	0.0	322.255211704	0.000227627568597
02/24/1991	514.270145242	1.31170767532	6.98879003132e-21	0.0	0.0	0.0	0.585030264839	0.46387486505	41.0546695388	0.0	0.0	0.0	323.629710386	0.000207717480882
02/25/1991	476.717273173	1.21618210501	3.17290576547e-25	0.0	0.0	0.0	0.766327589972	0.589818556858	40.4526614594	0.0	0.0	0.0	324.90872477	0.000199903246472
02/26/1991	444.384800085	1.13396498394	1.44049698895e-29	0.0	0.0	0.0	0.729666767857	0.540583412671	39.901389742	0.0	0.0	0.0	326.104941051	0.000183070251724
02/27/1991	418.46973521	1.0623471427	6.53984621217e-34	0.0	0.0	0.0	0.626993616362	0.569050404595	39.7538781587	0.0	0.0	0.423530285917	327.228554845	0.000169704030858
02/28/1991	392.063918445	0.999392407319	2.9690855869e-38	0.0	0.0	0.0	0.710743767816	0.50351885717	39.2397078587	0.0	0.0	0.0	328.287928786	0.000162817650168
