siteNo,date,discharge
basin0,1983-02-23,106.390409765
basin0,1983-02-24,106.07503688
basin0,1983-02-25,102.949987955
basin0,1983-02-26,96.8366414534
basin0,1983-02-27,89.4799768487
basin0,1983-02-28,85.6367655823
basin0,1983-03-01,84.3984358412
basin0,1983-03-02,125.466159785
basin0,1983-03-03,138.694451366
basin0,1983-03-04,137.361542859
basin0,1983-03-05,159.937569064
basin0,1983-03-06,163.12039569
basin0,1983-03-07,208.77324461
basin0,1983-03-08,363.90701019
basin0,1983-03-09,620.898767163
basin0,1983-03-10,660.624519254
basin0,1983-03-11,733.542372874
basin0,1983-03-12,1199.48949197
basin0,1983-03-13,755.046306257
basin0,1983-03-14,466.56105216
basin0,1983-03-15,366.805685704
basin0,1983-03-16,309.039713983
basin0,1983-03-17,264.963096479
basin0,1983-03-18,249.961698732
basin0,1983-03-19,439.547634367
basin0,1983-03-20,800.814978876
basin0,1983-03-21,657.592361533
basin0,1983-03-22,858.560918667
basin0,1983-03-23,625.980299651
basin0,1983-03-24,404.943573046
basin0,1983-03-25,301.936822075
basin0,1983-03-26,265.805699288
basin0,1983-03-27,214.610874336
basin0,1983-03-28,352.299276765
basin0,1983-03-29,445.551402211
basin0,1983-03-30,341.351617115
basin0,1983-03-31,256.726736638
basin0,1983-04-01,192.7197468
basin0,1983-04-02,161.574035583
basin0,1983-04-03,214.105531739
basin0,1983-04-04,213.009356355
basin0,1983-04-05,224.947143393
basin0,1983-04-06,188.080139655
basin0,1983-04-07,158.302766292
basin0,1983-04-08,146.993321582
basin0,1983-04-09,158.79893635
basin0,1983-04-10,208.7500537
basin0,1983-04-11,646.56722397
basin0,1983-04-12,644.368107888
basin0,1983-04-13,367.566392739
basin0,1983-04-14,260.903062123
basin0,1983-04-15,303.560761485
basin0,1983-04-16,2224.81192656
basin0,1983-04-17,1787.31670474
basin0,1983-04-18,1549.56139473
basin0,1983-04-19,438.584638818
basin0,1983-04-20,415.283627474
basin0,1983-04-21,419.36996329
basin0,1983-04-22,446.988738203
basin0,1983-04-23,345.340213431
basin0,1983-04-24,505.577912214
basin0,1983-04-25,1006.62138078
basin0,1983-04-26,924.811691763
basin0,1983-04-27,608.83149051
basin0,1983-04-28,490.231548017
basin0,1983-04-29,486.084845917
basin0,1983-04-30,311.108671603
basin0,1983-05-01,264.983244779
basin0,1983-05-02,253.685878693
basin0,1983-05-03,269.560934187
basin0,1983-05-04,267.917553355
basin0,1983-05-05,283.976202746
basin0,1983-05-06,231.170147436
basin0,1983-05-07,186.768376241
basin0,1983-05-08,157.0574769
basin0,1983-05-09,141.891294542
basin0,1983-05-10,136.366256124
basin0,1983-05-11,121.802752973
basin0,1983-05-12,109.059642055
basin0,1983-05-13,98.8322078905
basin0,1983-05-14,90.3879005472
basin0,1983-05-15,84.0501639275
basin0,1983-05-16,96.4655352183
basin0,1983-05-17,104.236621246
basin0,1983-05-18,103.003440287
basin0,1983-05-19,94.158575253
basin0,1983-05-20,99.7491989238
basin0,1983-05-21,142.408246514
basin0,1983-05-22,157.725189312
basin0,1983-05-23,298.035168428
basin0,1983-05-24,328.896577033
basin0,1983-05-25,289.77677823
basin0,1983-05-26,206.12192704
basin0,1983-05-27,264.004810372
basin0,1983-05-28,280.819019039
basin0,1983-05-29,251.276716148
basin0,1983-05-30,353.547700763
basin0,1983-05-31,537.382680214
basin0,1983-06-01,590.968215049
basin0,1983-06-02,504.157649817
basin0,1983-06-03,317.594987131
basin0,1983-06-04,390.238300108
basin0,1983-06-05,518.902711003
basin0,1983-06-06,504.158947681
basin0,1983-06-07,346.207135147
basin0,1983-06-08,409.009868932
basin0,1983-06-09,332.755721836
basin0,1983-06-10,243.973882147
basin0,1983-06-11,194.268764999
basin0,1983-06-12,162.003347937
basin0,1983-06-13,139.768907749
basin0,1983-06-14,123.279315748
basin0,1983-06-15,110.474661093
basin0,1983-06-16,100.226619711
basin0,1983-06-17,90.3082182549
basin0,1983-06-18,88.6265751948
basin0,1983-06-19,86.5689201246
basin0,1983-06-20,80.0819279425
basin0,1983-06-21,74.8008982707
basin0,1983-06-22,70.2244528398
basin0,1983-06-23,66.2176432986
basin0,1983-06-24,62.6792929337
basin0,1983-06-25,59.5310558315
basin0,1983-06-26,56.7112405045
basin0,1983-06-27,54.1705879004
basin0,1983-06-28,128.001804497
basin0,1983-06-29,427.858920383
basin0,1983-06-30,117.775577726
basin0,1983-07-01,104.940868556
basin0,1983-07-02,94.0784378454
basin0,1983-07-03,86.3196600182
basin0,1983-07-04,79.7953819186
basin0,1983-07-05,80.5836970332
basin0,1983-07-06,77.3992142038
basin0,1983-07-07,72.582862327
basin0,1983-07-08,67.9891547939
basin0,1983-07-09,63.9685704409
basin0,1983-07-10,60.4191443061
basin0,1983-07-11,57.2618995381
basin0,1983-07-12,54.4346843791
basin0,1983-07-13,51.8878981013
basin0,1983-07-14,49.5814613422
basin0,1983-07-15,47.4826265435
basin0,1983-07-16,45.1221443324
basin0,1983-07-17,44.7839205372
basin0,1983-07-18,43.3020125707
basin0,1983-07-19,41.7195222078
basin0,1983-07-20,40.2559172086
basin0,1983-07-21,40.8878729066
basin0,1983-07-22,42.8628061348
basin0,1983-07-23,42.1424692878
basin0,1983-07-24,43.1104533869
basin0,1983-07-25,42.6513446565
basin0,1983-07-26,41.497136444
basin0,1983-07-27,40.0484034986
basin0,1983-07-28,38.7040737465
basin0,1983-07-29,37.4531827308
basin0,1983-07-30,36.2862561547
basin0,1983-07-31,35.1950642129
basin0,1983-08-01,34.1724230968
basin0,1983-08-02,35.9318801353
basin0,1983-08-03,35.0652964242
basin0,1983-08-04,34.1935217592
basin0,1983-08-05,32.8986427232
basin0,1983-08-06,32.4982443909
basin0,1983-08-07,31.6440242592
basin0,1983-08-08,30.8289394036
basin0,1983-08-09,30.0583018767
basin0,1983-08-10,29.3285540761
basin0,1983-08-11,29.924066349
basin0,1983-08-12,75.0024525313
basin0,1983-08-13,39.0596229732
basin0,1983-08-14,38.6719731503
basin0,1983-08-15,37.8861920591
basin0,1983-08-16,36.6877302597
basin0,1983-08-17,35.5682170247
basin0,1983-08-18,38.8416322698
basin0,1983-08-19,37.9877453308
basin0,1983-08-20,37.2281913201
basin0,1983-08-21,36.0728230004
basin0,1983-08-22,34.9922511827
basin0,1983-08-23,33.9793968171
basin0,1983-08-24,33.02805046
basin0,1983-08-25,32.1327423276
basin0,1983-08-26,31.2886350287
basin0,1983-08-27,32.3157739437
basin0,1983-08-28,31.7041128177
basin0,1983-08-29,39.6333646106
basin0,1983-08-30,33.3904087348
basin0,1983-08-31,33.3483382501
basin0,1983-09-01,32.6893553202
basin0,1983-09-02,32.3338829264
basin0,1983-09-03,31.4978439505
basin0,1983-09-04,30.688499192
basin0,1983-09-05,29.9232417249
basin0,1983-09-06,29.1985456687
basin0,1983-09-07,28.511252692
basin0,1983-09-08,27.8585252114
basin0,1983-09-09,27.2378065792
basin0,1983-09-10,26.6467870682
basin0,1983-09-11,26.0833746916
basin0,1983-09-12,25.5456700741
basin0,1983-09-13,25.0319447298
basin0,1983-09-14,24.5406222214
basin0,1983-09-15,24.0702617623
basin0,1983-09-16,23.6195438999
basin0,1983-09-17,23.2844345331
basin0,1983-09-18,23.3145568776
basin0,1983-09-19,22.9399617218
basin0,1983-09-20,22.5346989184
basin0,1983-09-21,22.1451666672
basin0,1983-09-22,807.257839083
basin0,1983-09-23,35.2736052762
basin0,1983-09-24,34.2281342718
basin0,1983-09-25,33.2586840089
basin0,1983-09-26,32.3477014028
basin0,1983-09-27,31.4893415893
basin0,1983-09-28,30.6791482999
basin0,1983-09-29,29.913156414
basin0,1983-09-30,29.1878259312
basin0,1983-10-01,23.3840772388
basin0,1983-10-02,30.2483987712
basin0,1983-10-03,25.6920268732
basin0,1983-10-04,24.0066037243
basin0,1983-10-05,22.9522653535
basin0,1983-10-06,22.9531527744
basin0,1983-10-07,22.2836545114
basin0,1983-10-08,21.4100912808
basin0,1983-10-09,20.5130084835
basin0,1983-10-10,19.6673692076
basin0,1983-10-11,18.8688481115
basin0,1983-10-12,18.0760880587
basin0,1983-10-13,26.0769372963
basin0,1983-10-14,28.0161271746
basin0,1983-10-15,24.2088210273
basin0,1983-10-16,22.7103220849
basin0,1983-10-17,21.5589562711
basin0,1983-10-18,20.6539891144
basin0,1983-10-19,28.8782638113
basin0,1983-10-20,24.2725415207
basin0,1983-10-21,22.5858070162
basin0,1983-10-22,21.4204637081
basin0,1983-10-23,20.5245839943
basin0,1983-10-24,64.3627657621
basin0,1983-10-25,32.1984454188
basin0,1983-10-26,33.1946058062
basin0,1983-10-27,30.6375519817
basin0,1983-10-28,29.4444703415
basin0,1983-10-29,27.8468592318
basin0,1983-10-30,26.5417130736
basin0,1983-10-31,25.3261074395
basin0,1983-11-01,24.191093494
basin0,1983-11-02,23.1288624345
basin0,1983-11-03,22.1325911858
basin0,1983-11-04,21.1962869992
basin0,1983-11-05,20.3146645078
basin0,1983-11-06,19.4830440489
basin0,1983-11-07,18.697267072
basin0,1983-11-08,17.9536253708
basin0,1983-11-09,17.248801566
basin0,1983-11-10,16.5798188049
basin0,1983-11-11,79.4151495095
basin0,1983-11-12,140.293643473
basin0,1983-11-13,127.264763132
basin0,1983-11-14,135.987127743
basin0,1983-11-15,116.567289934
basin0,1983-11-16,243.118108704
basin0,1983-11-17,262.245400365
basin0,1983-11-18,223.837185331
basin0,1983-11-19,181.636645782
basin0,1983-11-20,154.5138843
basin0,1983-11-21,454.171018662
basin0,1983-11-22,447.423511669
basin0,1983-11-23,297.14997961
basin0,1983-11-24,266.701064786
basin0,1983-11-25,753.522726045
basin0,1983-11-26,1027.6978556
basin0,1983-11-27,542.007039485
basin0,1983-11-28,410.916778616
basin0,1983-11-29,632.116584454
basin0,1983-11-30,607.395419507
basin0,1983-12-01,386.545010598
basin0,1983-12-02,318.489084829
basin0,1983-12-03,208.237720674
basin0,1983-12-04,201.545975275
basin0,1983-12-05,351.663944737
basin0,1983-12-06,387.587106115
basin0,1983-12-07,898.174257774
basin0,1983-12-08,1154.73431747
basin0,1983-12-09,431.410046726
basin0,1983-12-10,248.776968115
basin0,1983-12-11,199.171208341
basin0,1983-12-12,195.112351792
basin0,1983-12-13,1265.13774151
basin0,1983-12-14,2035.94161592
basin0,1983-12-15,1079.74182011
basin0,1983-12-16,680.975927679
basin0,1983-12-17,557.22650522
basin0,1983-12-18,328.192292231
basin0,1983-12-19,235.60645622
basin0,1983-12-20,184.693902514
basin0,1983-12-21,152.006571867
basin0,1983-12-22,121.155979928
basin0,1983-12-23,151.293023647
basin0,1983-12-24,186.115371602
basin0,1983-12-25,159.056814156
basin0,1983-12-26,136.281096021
basin0,1983-12-27,118.795241725
basin0,1983-12-28,105.299396573
basin0,1983-12-29,367.794495429
basin0,1983-12-30,361.257159983
basin0,1983-12-31,267.898323836
basin0,1984-01-01,240.020510596
basin0,1984-01-02,202.534341999
basin0,1984-01-03,175.998660553
basin0,1984-01-04,156.516359937
basin0,1984-01-05,141.338539638
basin0,1984-01-06,141.763374095
basin0,1984-01-07,143.940784377
basin0,1984-01-08,132.086495228
basin0,1984-01-09,121.733150182
basin0,1984-01-10,113.105154651
basin0,1984-01-11,105.930070515
basin0,1984-01-12,99.8820861739
basin0,1984-01-13,94.6121874425
basin0,1984-01-14,89.9774829177
basin0,1984-01-15,85.9018177241
basin0,1984-01-16,82.3738851367
basin0,1984-01-17,79.2031285337
basin0,1984-01-18,76.2622093853
basin0,1984-01-19,73.6864125221
basin0,1984-01-20,71.321761517
basin0,1984-01-21,69.2161382789
basin0,1984-01-22,67.2680866193
basin0,1984-01-23,65.4132576848
basin0,1984-01-24,94.4617660728
basin0,1984-01-25,293.435903656
basin0,1984-01-26,301.08857047
basin0,1984-01-27,254.395132406
basin0,1984-01-28,227.906139387
basin0,1984-01-29,204.348554913
basin0,1984-01-30,177.783003715
basin0,1984-01-31,157.667766718
basin0,1984-02-01,142.272328601
basin0,1984-02-02,129.903299354
basin0,1984-02-03,124.203292206
basin0,1984-02-04,400.619356434
basin0,1984-02-05,303.402049692
basin0,1984-02-06,354.835079869
basin0,1984-02-07,321.823246631
basin0,1984-02-08,255.677728167
basin0,1984-02-09,212.814509912
basin0,1984-02-10,183.415266188
basin0,1984-02-11,194.82715937
basin0,1984-02-12,236.010609838
basin0,1984-02-13,254.467469861
basin0,1984-02-14,324.627182054
basin0,1984-02-15,553.151248998
basin0,1984-02-16,936.971070694
basin0,1984-02-17,714.509616851
basin0,1984-02-18,513.261384563
basin0,1984-02-19,458.688057434
basin0,1984-02-20,584.523693356
basin0,1984-02-21,546.858393921
basin0,1984-02-22,437.443101881
basin0,1984-02-23,273.641725523
basin0,1984-02-24,308.074852615
basin0,1984-02-25,365.190965049
basin0,1984-02-26,316.97008709
basin0,1984-02-27,341.753558208
basin0,1984-02-28,244.316514326
basin0,1984-02-29,403.359509741
basin0,1984-03-01,406.510032196
basin0,1984-03-02,307.222887578
basin0,1984-03-03,245.801374677
basin0,1984-03-04,206.452505893
basin0,1984-03-05,178.851261572
basin0,1984-03-06,323.275751216
basin0,1984-03-07,380.617078031
basin0,1984-03-08,273.670561136
basin0,1984-03-09,224.228476739
basin0,1984-03-10,191.091461841
basin0,1984-03-11,167.323046548
basin0,1984-03-12,149.429025679
basin0,1984-03-13,135.466474457
basin0,1984-03-14,124.256624455
basin0,1984-03-15,115.049726291
basin0,1984-03-16,112.902895842
basin0,1984-03-17,129.733533253
basin0,1984-03-18,138.557954741
basin0,1984-03-19,156.279552851
basin0,1984-03-20,166.964797086
basin0,1984-03-21,162.830125477
basin0,1984-03-22,298.449995242
basin0,1984-03-23,372.380340235
basin0,1984-03-24,404.360499309
basin0,1984-03-25,268.985600388
basin0,1984-03-26,231.448149431
basin0,1984-03-27,205.701900624
basin0,1984-03-28,189.462902152
basin0,1984-03-29,394.648237607
basin0,1984-03-30,353.750057035
basin0,1984-03-31,274.86253997
basin0,1984-04-01,213.546840412
basin0,1984-04-02,192.763500877
basin0,1984-04-03,180.752072257
basin0,1984-04-04,187.056457848
basin0,1984-04-05,1236.6042388
basin0,1984-04-06,1641.31723336
basin0,1984-04-07,922.611179945
basin0,1984-04-08,637.841640506
basin0,1984-04-09,314.343936314
basin0,1984-04-10,254.446527017
basin0,1984-04-11,221.193460596
basin0,1984-04-12,209.774353845
basin0,1984-04-13,206.070681528
basin0,1984-04-14,217.928713705
basin0,1984-04-15,432.751406876
basin0,1984-04-16,748.95138641
basin0,1984-04-17,1175.42955228
basin0,1984-04-18,1017.8475507
basin0,1984-04-19,588.222129159
basin0,1984-04-20,522.075211033
basin0,1984-04-21,522.167792943
basin0,1984-04-22,332.632210276
basin0,1984-04-23,222.637863946
basin0,1984-04-24,197.285725573
basin0,1984-04-25,208.2524793
basin0,1984-04-26,200.565001675
basin0,1984-04-27,168.090179101
basin0,1984-04-28,143.881573139
basin0,1984-04-29,122.031012328
basin0,1984-04-30,114.952245841
basin0,1984-05-01,101.337578907
basin0,1984-05-02,96.5678192887
basin0,1984-05-03,88.5773958756
basin0,1984-05-04,258.361278744
basin0,1984-05-05,428.039285067
basin0,1984-05-06,433.482370372
basin0,1984-05-07,297.072047236
basin0,1984-05-08,226.085621571
basin0,1984-05-09,216.641121808
basin0,1984-05-10,244.044018406
basin0,1984-05-11,204.174424782
basin0,1984-05-12,160.780251685
basin0,1984-05-13,164.568555861
basin0,1984-05-14,243.016459507
basin0,1984-05-15,284.898558063
basin0,1984-05-16,214.693438751
basin0,1984-05-17,194.964868828
basin0,1984-05-18,163.245532638
basin0,1984-05-19,140.503641281
basin0,1984-05-20,123.248885518
basin0,1984-05-21,125.360964704
basin0,1984-05-22,130.179507074
basin0,1984-05-23,119.643466749
basin0,1984-05-24,132.003731335
basin0,1984-05-25,142.646867185
basin0,1984-05-26,128.631550553
basin0,1984-05-27,131.728466601
basin0,1984-05-28,221.826351117
basin0,1984-05-29,1919.84933989
basin0,1984-05-30,3453.48451216
basin0,1984-05-31,1300.92709246
basin0,1984-06-01,854.651159402
basin0,1984-06-02,389.964330564
basin0,1984-06-03,270.806473588
basin0,1984-06-04,210.42379834
basin0,1984-06-05,172.754618716
basin0,1984-06-06,147.209263109
basin0,1984-06-07,128.957066282
basin0,1984-06-08,114.962469938
basin0,1984-06-09,103.871610157
basin0,1984-06-10,94.8559961622
basin0,1984-06-11,87.3692205097
basin0,1984-06-12,81.0536749668
basin0,1984-06-13,75.6499704016
basin0,1984-06-14,72.1245393374
basin0,1984-06-15,69.877843949
basin0,1984-06-16,66.004473824
basin0,1984-06-17,62.4945994969
basin0,1984-06-18,58.5217371751
basin0,1984-06-19,59.1433136765
basin0,1984-06-20,58.4358776959
basin0,1984-06-21,55.9235616323
basin0,1984-06-22,53.4604760368
basin0,1984-06-23,51.2258245141
basin0,1984-06-24,49.1890093464
basin0,1984-06-25,121.814965566
basin0,1984-06-26,61.0427949786
basin0,1984-06-27,61.0965864056
basin0,1984-06-28,58.1102149255
basin0,1984-06-29,55.430660531
basin0,1984-06-30,104.524445531
basin0,1984-07-01,67.5988981078
basin0,1984-07-02,73.912736537
basin0,1984-07-03,68.5770622181
basin0,1984-07-04,64.0143488187
basin0,1984-07-05,61.1653870874
basin0,1984-07-06,57.9432652193
basin0,1984-07-07,291.860921078
basin0,1984-07-08,147.472877942
basin0,1984-07-09,155.015160268
basin0,1984-07-10,140.197916917
basin0,1984-07-11,123.376780523
basin0,1984-07-12,113.805400189
basin0,1984-07-13,107.895816101
basin0,1984-07-14,98.7834094622
basin0,1984-07-15,90.2203929947
basin0,1984-07-16,83.8190671202
basin0,1984-07-17,82.7834226054
basin0,1984-07-18,95.0530461459
basin0,1984-07-19,101.474985924
basin0,1984-07-20,99.4937427985
basin0,1984-07-21,92.7522444731
basin0,1984-07-22,84.8526971702
basin0,1984-07-23,81.252464698
basin0,1984-07-24,75.7898036715
basin0,1984-07-25,70.7704503472
basin0,1984-07-26,66.4041224154
basin0,1984-07-27,124.79574918
basin0,1984-07-28,150.42640553
basin0,1984-07-29,158.537844167
basin0,1984-07-30,146.256456119
basin0,1984-07-31,126.794305371
basin0,1984-08-01,112.689655275
basin0,1984-08-02,99.7017566531
basin0,1984-08-03,95.417896033
basin0,1984-08-04,87.8318290366
basin0,1984-08-05,81.0646243868
basin0,1984-08-06,75.3092659033
basin0,1984-08-07,70.3522021488
basin0,1984-08-08,66.0364515184
basin0,1984-08-09,62.2439376913
basin0,1984-08-10,58.8840810978
basin0,1984-08-11,57.099823267
basin0,1984-08-12,81.2403301761
basin0,1984-08-13,102.642582293
basin0,1984-08-14,72.8386379356
basin0,1984-08-15,69.537762772
basin0,1984-08-16,66.227776895
basin0,1984-08-17,61.7532107881
basin0,1984-08-18,59.5812464968
basin0,1984-08-19,56.5112316556
basin0,1984-08-20,60.1012526524
basin0,1984-08-21,56.9870806292
basin0,1984-08-22,54.3060108681
basin0,1984-08-23,62.9117525102
basin0,1984-08-24,58.2180861287
basin0,1984-08-25,55.6766918387
basin0,1984-08-26,53.0027287505
basin0,1984-08-27,50.5874627617
basin0,1984-08-28,48.3947915331
basin0,1984-08-29,46.3950675402
basin0,1984-08-30,44.2121143058
basin0,1984-08-31,43.6724574685
basin0,1984-09-01,42.1061872821
basin0,1984-09-02,40.6112975568
basin0,1984-09-03,42.5078819329
basin0,1984-09-04,76.7338319403
basin0,1984-09-05,49.2202615279
basin0,1984-09-06,46.4433114957
basin0,1984-09-07,44.5688006316
basin0,1984-09-08,42.8833704515
basin0,1984-09-09,41.3287490224
basin0,1984-09-10,39.890174677
basin0,1984-09-11,38.2984690206
basin0,1984-09-12,42.689386034
basin0,1984-09-13,39.1253740279
basin0,1984-09-14,39.0805110687
basin0,1984-09-15,39.9333014606
basin0,1984-09-16,40.5886132222
basin0,1984-09-17,38.4500333704
basin0,1984-09-18,36.9020341809
basin0,1984-09-19,35.7688373378
basin0,1984-09-20,34.7082699975
basin0,1984-09-21,33.7135254342
basin0,1984-09-22,32.7786251247
basin0,1984-09-23,31.8982961309
basin0,1984-09-24,31.0678696895
basin0,1984-09-25,30.2831968438
basin0,1984-09-26,29.5405778595
basin0,1984-09-27,28.836702863
basin0,1984-09-28,28.1686016701
basin0,1984-09-29,27.2831574011
basin0,1984-09-30,27.0314233771
basin0,1984-10-01,16.2498864414
basin0,1984-10-02,15.8359951566
basin0,1984-10-03,16.159709832
basin0,1984-10-04,15.9838396189
basin0,1984-10-05,15.9430249432
basin0,1984-10-06,15.3780211115
basin0,1984-10-07,14.7994123824
basin0,1984-10-08,14.2475356622
basin0,1984-10-09,13.7205716292
basin0,1984-10-10,13.2168629188
basin0,1984-10-11,12.7348964509
basin0,1984-10-12,12.2732880272
basin0,1984-10-13,11.8307688634
basin0,1984-10-14,11.4061737789
basin0,1984-10-15,10.9984308098
basin0,1984-10-16,10.60655205
basin0,1984-10-17,10.2296255522
basin0,1984-10-18,9.86680814958
basin0,1984-10-19,9.51731907814
basin0,1984-10-20,9.31145163282
basin0,1984-10-21,9.55447142856
basin0,1984-10-22,12.4221922207
basin0,1984-10-23,87.2785980823
basin0,1984-10-24,21.1618049395
basin0,1984-10-25,19.139290562
basin0,1984-10-26,24.4159799995
basin0,1984-10-27,21.715316652
basin0,1984-10-28,19.9830664481
basin0,1984-10-29,19.0700325122
basin0,1984-10-30,19.8180105389
basin0,1984-10-31,18.4105034641
basin0,1984-11-01,17.5855946623
basin0,1984-11-02,17.8922146535
basin0,1984-11-03,17.1104949538
basin0,1984-11-04,16.3412109151
basin0,1984-11-05,86.0343381497
basin0,1984-11-06,60.8969802482
basin0,1984-11-07,69.4263947932
basin0,1984-11-08,68.8164328187
basin0,1984-11-09,62.8039765087
basin0,1984-11-10,72.62785952
basin0,1984-11-11,82.9537644403
